model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
PACE,human,seed_4,drug,base,0.9,0.2,0.2,validation,deferred,raw,9,3.0,0.333333333333,0.00967930831,0.326393168369,0.323654025023
PACE,human,seed_4,drug,base,0.9,0.2,0.2,validation,deferred,calibrated,9,3.0,0.333333333333,0.194188881365,0.24008538269,0.139144451968
PACE,human,seed_4,drug,base,0.9,0.2,0.2,validation,residual,raw,38,3.0,0.078947368421,0.001319634569,0.077942531045,0.077627733852
PACE,human,seed_4,drug,base,0.9,0.2,0.2,validation,residual,calibrated,38,3.0,0.078947368421,0.102004682757,0.072644920413,0.042708880188
PACE,human,seed_4,drug,base,0.9,0.2,0.2,test,candidate,raw,91,19.0,0.208791208791,0.003420627495,0.206724318917,0.205370581296
PACE,human,seed_4,drug,base,0.9,0.2,0.2,test,candidate,calibrated,91,19.0,0.208791208791,0.111895609291,0.167796053251,0.115341918677
PACE,human,seed_4,drug,base,0.9,0.2,0.2,test,deferred,raw,18,8.0,0.444444444444,0.013384149699,0.435693969558,0.431060294745
PACE,human,seed_4,drug,base,0.9,0.2,0.2,test,deferred,calibrated,18,8.0,0.444444444444,0.181101470963,0.329383777516,0.263342973481
PACE,human,seed_4,drug,base,0.9,0.2,0.2,test,residual,raw,73,11.0,0.150684931507,0.000963868596,0.150266048896,0.149721062911
PACE,human,seed_4,drug,base,0.9,0.2,0.2,test,residual,calibrated,73,11.0,0.150684931507,0.094831150248,0.127952504802,0.078848507904
PACE,human,seed_5,target,base,0.8,0.1,0.2,validation,candidate,raw,52,10.0,0.192307692308,0.001854170564,0.189398759832,0.190453521744
PACE,human,seed_5,target,base,0.8,0.1,0.2,validation,candidate,calibrated,52,10.0,0.192307692308,0.181059056718,0.146452086363,0.024517988062
PACE,human,seed_5,target,base,0.8,0.1,0.2,validation,deferred,raw,5,3.0,0.6,0.014786236113,0.574674302927,0.585213763887
PACE,human,seed_5,target,base,0.8,0.1,0.2,validation,deferred,calibrated,5,3.0,0.6,0.320196329096,0.315803697939,0.279803670904
PACE,human,seed_5,target,base,0.8,0.1,0.2,validation,residual,raw,47,7.0,0.148936170213,0.000478418909,0.148411999928,0.148457751303
PACE,human,seed_5,target,base,0.8,0.1,0.2,validation,residual,calibrated,47,7.0,0.148936170213,0.166257219231,0.128435957472,0.017321049018
PACE,human,seed_5,target,base,0.8,0.1,0.2,test,candidate,raw,96,20.0,0.208333333333,0.001195645534,0.207154696743,0.207137687799
PACE,human,seed_5,target,base,0.8,0.1,0.2,test,candidate,calibrated,96,20.0,0.208333333333,0.156380592017,0.157203618904,0.051952741316
PACE,human,seed_5,target,base,0.8,0.1,0.2,test,deferred,raw,10,5.0,0.5,0.009086050181,0.490088322586,0.490913949819
PACE,human,seed_5,target,base,0.8,0.1,0.2,test,deferred,calibrated,10,5.0,0.5,0.267174924477,0.298023778697,0.232825075523
PACE,human,seed_5,target,base,0.8,0.1,0.2,test,residual,raw,86,15.0,0.174418604651,0.000278156622,0.174255437924,0.174140448029
PACE,human,seed_5,target,base,0.8,0.1,0.2,test,residual,calibrated,86,15.0,0.174418604651,0.143497530103,0.140829181718,0.030921074548
PACE,human,seed_5,target,base,0.8,0.2,0.2,validation,candidate,raw,52,10.0,0.192307692308,0.001854170564,0.189398759832,0.190453521744
