model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,both_seen,19,0.113095238095,6.0,0.315789473684,0.107456140351
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,both_unseen,5,0.029761904762,1.0,0.2,-0.008333333333
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,138,0.821428571429,23.0,0.166666666667,-0.041666666667
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.2,test,audit_fit,target_unseen,6,0.035714285714,5.0,0.833333333333,0.625
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.2,test,source_train,all,168,1.0,35.0,0.208333333333,0.0
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.2,test,source_train,both_unseen,168,1.0,35.0,0.208333333333,0.0
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,all,150,1.0,33.0,0.22,0.0
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,both_seen,17,0.113333333333,5.0,0.294117647059,0.074117647059
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,both_unseen,4,0.026666666667,2.0,0.5,0.28
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,123,0.82,21.0,0.170731707317,-0.049268292683
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.2,test,audit_fit,target_unseen,6,0.04,5.0,0.833333333333,0.613333333333
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.2,test,source_train,all,150,1.0,33.0,0.22,0.0
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.2,test,source_train,both_unseen,150,1.0,33.0,0.22,0.0
PACE,bindingdb,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,all,34,1.0,2.0,0.058823529412,0.0
PACE,bindingdb,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,both_seen,3,0.088235294118,0.0,0.0,-0.058823529412
PACE,bindingdb,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,30,0.882352941176,1.0,0.033333333333,-0.025490196078
PACE,bindingdb,seed_5,drug,base,0.9,0.1,0.2,test,audit_fit,target_unseen,1,0.029411764706,1.0,1.0,0.941176470588
PACE,bindingdb,seed_5,drug,base,0.9,0.1,0.2,test,source_train,all,34,1.0,2.0,0.058823529412,0.0
PACE,bindingdb,seed_5,drug,base,0.9,0.1,0.2,test,source_train,both_unseen,34,1.0,2.0,0.058823529412,0.0
PACE,bindingdb,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,all,30,1.0,1.0,0.033333333333,0.0
PACE,bindingdb,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,both_seen,3,0.1,0.0,0.0,-0.033333333333
PACE,bindingdb,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,26,0.866666666667,0.0,0.0,-0.033333333333
PACE,bindingdb,seed_5,drug,base,0.9,0.2,0.2,test,audit_fit,target_unseen,1,0.033333333333,1.0,1.0,0.966666666667
PACE,bindingdb,seed_5,drug,base,0.9,0.2,0.2,test,source_train,all,30,1.0,1.0,0.033333333333,0.0
PACE,bindingdb,seed_5,drug,base,0.9,0.2,0.2,test,source_train,both_unseen,30,1.0,1.0,0.033333333333,0.0
PACE,bindingdb,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,all,48,1.0,6.0,0.125,0.0
PACE,bindingdb,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,both_seen,3,0.0625,0.0,0.0,-0.125
PACE,bindingdb,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,both_unseen,5,0.104166666667,2.0,0.4,0.275
PACE,bindingdb,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,39,0.8125,3.0,0.076923076923,-0.048076923077
PACE,bindingdb,seed_6,target,base,0.8,0.1,0.2,test,audit_fit,target_unseen,1,0.020833333333,1.0,1.0,0.875
PACE,bindingdb,seed_6,target,base,0.8,0.1,0.2,test,source_train,all,48,1.0,6.0,0.125,0.0
PACE,bindingdb,seed_6,target,base,0.8,0.1,0.2,test,source_train,both_unseen,48,1.0,6.0,0.125,0.0
PACE,bindingdb,seed_6,target,base,0.8,0.2,0.2,test,audit_fit,all,42,1.0,4.0,0.095238095238,0.0
PACE,bindingdb,seed_6,target,base,0.8,0.2,0.2,test,audit_fit,both_seen,2,0.047619047619,0.0,0.0,-0.095238095238
PACE,bindingdb,seed_6,target,base,0.8,0.2,0.2,test,audit_fit,both_unseen,3,0.071428571429,1.0,0.333333333333,0.238095238095
PACE,bindingdb,seed_6,target,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,37,0.880952380952,3.0,0.081081081081,-0.014157014157
PACE,bindingdb,seed_6,target,base,0.8,0.2,0.2,test,source_train,all,42,1.0,4.0,0.095238095238,0.0
PACE,bindingdb,seed_6,target,base,0.8,0.2,0.2,test,source_train,both_unseen,42,1.0,4.0,0.095238095238,0.0
PACE,bindingdb,seed_6,target,base,0.9,0.1,0.2,test,audit_fit,all,4,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_6,target,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,3,0.75,0.0,0.0,0.0
PACE,bindingdb,seed_6,target,base,0.9,0.1,0.2,test,audit_fit,target_unseen,1,0.25,0.0,0.0,0.0
PACE,bindingdb,seed_6,target,base,0.9,0.1,0.2,test,source_train,all,4,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_6,target,base,0.9,0.1,0.2,test,source_train,both_unseen,4,1.0,0.0,0.0,0.0
