split,group_axis,added_component,measure,num_independent_runs,num_model_dataset_strata,mean,run_win_rate,ci_low,ci_high
validation,target,native_support_after_legacy,delta_error_detection_auprc,39,9,0.01156,0.358974,-0.020386,0.055763
validation,target,native_support_after_legacy,delta_review_lift,39,9,-0.07733,0.333333,-0.338901,0.180953
validation,target,native_support_after_legacy,delta_retained_accuracy_gain_vs_residual,39,9,-0.002697,0.333333,-0.011125,0.004093
validation,target,prior,delta_validation_fold_mean_auprc,39,9,0.072922,0.74359,-0.025123,0.173852
validation,target,prior,delta_error_detection_auprc,39,9,0.049551,0.641026,-0.02554,0.130308
validation,target,prior,delta_review_lift,39,9,0.279169,0.589744,-0.370997,0.997793
validation,target,prior,delta_retained_accuracy_gain_vs_residual,39,9,0.008857,0.589744,-0.009583,0.027241
validation,target,prior_after_empirical_support,delta_validation_fold_mean_auprc,39,9,0.045561,0.538462,-0.016274,0.12191
validation,target,prior_after_empirical_support,delta_error_detection_auprc,39,9,0.042425,0.487179,-0.002417,0.097717
validation,target,prior_after_empirical_support,delta_review_lift,39,9,0.159681,0.512821,-0.072754,0.494315
validation,target,prior_after_empirical_support,delta_retained_accuracy_gain_vs_residual,39,9,0.004539,0.512821,-0.002122,0.012647
validation,target,source_domain_support,delta_validation_fold_mean_auprc,39,9,0.052308,0.74359,-0.021487,0.123527
validation,target,source_domain_support,delta_error_detection_auprc,39,9,0.031536,0.666667,-0.027933,0.090348
validation,target,source_domain_support,delta_review_lift,39,9,0.397295,0.615385,-0.173929,0.9584
validation,target,source_domain_support,delta_retained_accuracy_gain_vs_residual,39,9,0.009329,0.564103,-0.007099,0.025
validation,target,target_sequence_support,delta_validation_fold_mean_auprc,39,9,0.011231,0.461538,-0.01635,0.04551
validation,target,target_sequence_support,delta_error_detection_auprc,39,9,0.003827,0.487179,-0.014297,0.024041
validation,target,target_sequence_support,delta_review_lift,39,9,0.00667,0.410256,-0.133893,0.153123
validation,target,target_sequence_support,delta_retained_accuracy_gain_vs_residual,39,9,0.000894,0.410256,-0.003864,0.006121
