model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
PACE,biosnap,seed_6,target,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,50,0.301205,6.0,0.12,0.041687
PACE,biosnap,seed_6,target,base,0.8,0.2,0.2,test,audit_fit,target_unseen,2,0.012048,0.0,0.0,-0.078313
PACE,biosnap,seed_6,target,base,0.8,0.2,0.2,test,source_train,all,166,1.0,13.0,0.078313,0.0
PACE,biosnap,seed_6,target,base,0.8,0.2,0.2,test,source_train,both_unseen,166,1.0,13.0,0.078313,0.0
PACE,biosnap,seed_6,target,base,0.9,0.1,0.2,test,audit_fit,all,157,1.0,11.0,0.070064,0.0
PACE,biosnap,seed_6,target,base,0.9,0.1,0.2,test,audit_fit,both_seen,107,0.681529,6.0,0.056075,-0.013989
PACE,biosnap,seed_6,target,base,0.9,0.1,0.2,test,audit_fit,both_unseen,3,0.019108,1.0,0.333333,0.26327
PACE,biosnap,seed_6,target,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,45,0.286624,4.0,0.088889,0.018825
PACE,biosnap,seed_6,target,base,0.9,0.1,0.2,test,audit_fit,target_unseen,2,0.012739,0.0,0.0,-0.070064
PACE,biosnap,seed_6,target,base,0.9,0.1,0.2,test,source_train,all,157,1.0,11.0,0.070064,0.0
PACE,biosnap,seed_6,target,base,0.9,0.1,0.2,test,source_train,both_unseen,157,1.0,11.0,0.070064,0.0
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,all,140,1.0,9.0,0.064286,0.0
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,both_seen,97,0.692857,3.0,0.030928,-0.033358
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,both_unseen,2,0.014286,0.0,0.0,-0.064286
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,40,0.285714,6.0,0.15,0.085714
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,target_unseen,1,0.007143,0.0,0.0,-0.064286
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,source_train,all,140,1.0,9.0,0.064286,0.0
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,test,source_train,both_unseen,140,1.0,9.0,0.064286,0.0
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,all,187,1.0,18.0,0.096257,0.0
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,both_seen,122,0.652406,8.0,0.065574,-0.030683
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,both_unseen,5,0.026738,2.0,0.4,0.303743
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,57,0.304813,8.0,0.140351,0.044094
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,target_unseen,3,0.016043,0.0,0.0,-0.096257
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,source_train,all,187,1.0,18.0,0.096257,0.0
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,test,source_train,both_unseen,187,1.0,18.0,0.096257,0.0
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,all,166,1.0,13.0,0.078313,0.0
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,both_seen,114,0.686747,6.0,0.052632,-0.025682
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,both_unseen,2,0.012048,1.0,0.5,0.421687
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,50,0.301205,6.0,0.12,0.041687
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,test,source_train,all,166,1.0,13.0,0.078313,0.0
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,test,source_train,both_unseen,166,1.0,13.0,0.078313,0.0
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,all,157,1.0,11.0,0.070064,0.0
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,both_seen,106,0.675159,5.0,0.04717,-0.022894
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,both_unseen,2,0.012739,1.0,0.5,0.429936
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,47,0.299363,5.0,0.106383,0.036319
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,target_unseen,2,0.012739,0.0,0.0,-0.070064
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,source_train,all,157,1.0,11.0,0.070064,0.0
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,test,source_train,both_unseen,157,1.0,11.0,0.070064,0.0
