model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,deduplicated_universe_n,deduplicated_universe_error_count,deduplicated_universe_error_rate,deduplicated_error_detection_auroc,deduplicated_error_detection_auprc,deduplicated_reviewed_n,deduplicated_review_error_count,deduplicated_review_error_rate,deduplicated_review_lift,deduplicated_review_recall_of_residual_errors,deduplicated_combined_recall_of_candidate_errors,deduplicated_retained_accuracy_after_review,deduplicated_retained_accuracy_gain_vs_residual
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.1,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,42,4,38,2.0,0.052631578947,0.597222222222,0.121794871795,4,0.0,0.0,0.0,0.0,0.0,0.941176470588,-0.006191950464,8,0.190476190476,35.0,2.0,0.057142857143,0.575757575758,0.123333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.935483870968,-0.007373271889
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.1,test,raw_uncertainty,baseline,complete,raw_error_risk,,,42,4,38,2.0,0.052631578947,0.736111111111,0.219298245614,4,1.0,0.25,4.75,0.5,0.5,0.970588235294,0.023219814241,8,0.190476190476,35.0,2.0,0.057142857143,0.727272727273,0.222222222222,4.0,1.0,0.25,4.375,0.5,0.5,0.967741935484,0.024884792627
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.1,test,native_max_shift,baseline,complete,native_domain_shift_score,,,42,4,38,2.0,0.052631578947,0.444444444444,0.069264069264,4,0.0,0.0,0.0,0.0,0.0,0.941176470588,-0.006191950464,8,0.190476190476,35.0,2.0,0.057142857143,0.484848484848,0.080409356725,4.0,0.0,0.0,0.0,0.0,0.0,0.935483870968,-0.007373271889
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.1,test,native_density,baseline,complete,native_domain_density_distance,,,42,4,38,2.0,0.052631578947,0.291666666667,0.054945054945,4,0.0,0.0,0.0,0.0,0.0,0.941176470588,-0.006191950464,8,0.190476190476,35.0,2.0,0.057142857143,0.318181818182,0.061739130435,4.0,0.0,0.0,0.0,0.0,0.0,0.935483870968,-0.007373271889
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.1,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,42,4,38,2.0,0.052631578947,0.5,0.052631578947,4,0.210526315789,0.052631578947,1.0,0.105263157895,0.105263157895,0.947368421053,0.0,8,0.190476190476,35.0,2.0,0.057142857143,0.5,0.057142857143,4.0,0.228571428571,0.057142857143,1.0,0.114285714286,0.114285714286,0.942857142857,0.0
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,validation,uncertainty,primary,group_cv_unavailable,,,,27,3,24,2.0,0.083333333333,0.909090909091,0.416666666667,5,2.0,0.4,4.8,1.0,1.0,1.0,0.083333333333,8,0.296296296296,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,validation,prior,primary,group_cv_unavailable,,,,27,3,0,0.0,,,,0,,,,,,,,3,0.111111111111,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,validation,uncertainty_prior,primary,group_cv_unavailable,,,,27,3,0,0.0,,,,0,,,,,,,,3,0.111111111111,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,validation,uncertainty_support,primary,group_cv_unavailable,,,,27,3,0,0.0,,,,0,,,,,,,,3,0.111111111111,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,validation,uncertainty_prior_support,primary,group_cv_unavailable,,,,27,3,0,0.0,,,,0,,,,,,,,3,0.111111111111,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,27,3,24,2.0,0.083333333333,0.886363636364,0.416666666667,5,1.0,0.2,2.4,0.5,0.5,0.947368421053,0.030701754386,8,0.296296296296,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,27,3,24,2.0,0.083333333333,0.568181818182,0.547619047619,5,1.0,0.2,2.4,0.5,0.5,0.947368421053,0.030701754386,8,0.296296296296,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,validation,native_density,baseline,complete,native_domain_density_distance,,,27,3,24,2.0,0.083333333333,0.704545454545,0.566666666667,5,1.0,0.2,2.4,0.5,0.5,0.947368421053,0.030701754386,8,0.296296296296,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,validation,fixed_hgb_upe,baseline,group_cv_unavailable,,,,27,3,0,0.0,,,,0,,,,,,,,3,0.111111111111,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,42,4,38,2.0,0.052631578947,0.736111111111,0.219298245614,8,1.0,0.125,2.375,0.5,0.5,0.966666666667,0.019298245614,12,0.285714285714,35.0,2.0,0.057142857143,0.727272727273,0.222222222222,7.0,1.0,0.142857142857,2.5,0.5,0.5,0.964285714286,0.021428571429
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,42,4,38,2.0,0.052631578947,0.694444444444,0.116666666667,8,0.0,0.0,0.0,0.0,0.0,0.933333333333,-0.014035087719,12,0.285714285714,35.0,2.0,0.057142857143,0.681818181818,0.121428571429,7.0,0.0,0.0,0.0,0.0,0.0,0.928571428571,-0.014285714286
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,42,4,38,2.0,0.052631578947,0.680555555556,0.1125,8,0.0,0.0,0.0,0.0,0.0,0.933333333333,-0.014035087719,12,0.285714285714,35.0,2.0,0.057142857143,0.666666666667,0.116666666667,7.0,0.0,0.0,0.0,0.0,0.0,0.928571428571,-0.014285714286
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,42,4,38,2.0,0.052631578947,0.638888888889,0.126811594203,8,1.0,0.125,2.375,0.5,0.5,0.966666666667,0.019298245614,12,0.285714285714,35.0,2.0,0.057142857143,0.621212121212,0.128787878788,7.0,1.0,0.142857142857,2.5,0.5,0.5,0.964285714286,0.021428571429
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,42,4,38,2.0,0.052631578947,0.597222222222,0.121794871795,8,1.0,0.125,2.375,0.5,0.5,0.966666666667,0.019298245614,12,0.285714285714,35.0,2.0,0.057142857143,0.575757575758,0.123333333333,7.0,1.0,0.142857142857,2.5,0.5,0.5,0.964285714286,0.021428571429
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,raw_uncertainty,baseline,complete,raw_error_risk,,,42,4,38,2.0,0.052631578947,0.736111111111,0.219298245614,8,1.0,0.125,2.375,0.5,0.5,0.966666666667,0.019298245614,12,0.285714285714,35.0,2.0,0.057142857143,0.727272727273,0.222222222222,7.0,1.0,0.142857142857,2.5,0.5,0.5,0.964285714286,0.021428571429
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,native_max_shift,baseline,complete,native_domain_shift_score,,,42,4,38,2.0,0.052631578947,0.444444444444,0.069264069264,8,0.0,0.0,0.0,0.0,0.0,0.933333333333,-0.014035087719,12,0.285714285714,35.0,2.0,0.057142857143,0.484848484848,0.080409356725,7.0,0.0,0.0,0.0,0.0,0.0,0.928571428571,-0.014285714286
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,native_density,baseline,complete,native_domain_density_distance,,,42,4,38,2.0,0.052631578947,0.291666666667,0.054945054945,8,0.0,0.0,0.0,0.0,0.0,0.933333333333,-0.014035087719,12,0.285714285714,35.0,2.0,0.057142857143,0.318181818182,0.061739130435,7.0,0.0,0.0,0.0,0.0,0.0,0.928571428571,-0.014285714286
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,42,4,38,2.0,0.052631578947,0.5,0.052631578947,8,0.421052631579,0.052631578947,1.0,0.210526315789,0.210526315789,0.947368421053,-0.0,12,0.285714285714,35.0,2.0,0.057142857143,0.5,0.057142857143,7.0,0.4,0.057142857143,1.0,0.2,0.2,0.942857142857,0.0
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,validation,uncertainty,primary,group_cv_unavailable,,,,27,3,24,2.0,0.083333333333,0.909090909091,0.416666666667,7,2.0,0.285714285714,3.428571428571,1.0,1.0,1.0,0.083333333333,10,0.37037037037,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,validation,prior,primary,group_cv_unavailable,,,,27,3,0,0.0,,,,0,,,,,,,,3,0.111111111111,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,validation,uncertainty_prior,primary,group_cv_unavailable,,,,27,3,0,0.0,,,,0,,,,,,,,3,0.111111111111,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,validation,uncertainty_support,primary,group_cv_unavailable,,,,27,3,0,0.0,,,,0,,,,,,,,3,0.111111111111,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,validation,uncertainty_prior_support,primary,group_cv_unavailable,,,,27,3,0,0.0,,,,0,,,,,,,,3,0.111111111111,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,27,3,24,2.0,0.083333333333,0.886363636364,0.416666666667,7,2.0,0.285714285714,3.428571428571,1.0,1.0,1.0,0.083333333333,10,0.37037037037,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,27,3,24,2.0,0.083333333333,0.568181818182,0.547619047619,7,1.0,0.142857142857,1.714285714286,0.5,0.5,0.941176470588,0.024509803922,10,0.37037037037,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,validation,native_density,baseline,complete,native_domain_density_distance,,,27,3,24,2.0,0.083333333333,0.704545454545,0.566666666667,7,1.0,0.142857142857,1.714285714286,0.5,0.5,0.941176470588,0.024509803922,10,0.37037037037,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,validation,fixed_hgb_upe,baseline,group_cv_unavailable,,,,27,3,0,0.0,,,,0,,,,,,,,3,0.111111111111,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,42,4,38,2.0,0.052631578947,0.736111111111,0.219298245614,11,1.0,0.090909090909,1.727272727273,0.5,0.5,0.962962962963,0.01559454191,15,0.357142857143,35.0,2.0,0.057142857143,0.727272727273,0.222222222222,10.0,1.0,0.1,1.75,0.5,0.5,0.96,0.017142857143
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,42,4,38,2.0,0.052631578947,0.694444444444,0.116666666667,11,1.0,0.090909090909,1.727272727273,0.5,0.5,0.962962962963,0.01559454191,15,0.357142857143,35.0,2.0,0.057142857143,0.681818181818,0.121428571429,10.0,1.0,0.1,1.75,0.5,0.5,0.96,0.017142857143
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,42,4,38,2.0,0.052631578947,0.680555555556,0.1125,11,1.0,0.090909090909,1.727272727273,0.5,0.5,0.962962962963,0.01559454191,15,0.357142857143,35.0,2.0,0.057142857143,0.666666666667,0.116666666667,10.0,1.0,0.1,1.75,0.5,0.5,0.96,0.017142857143
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,42,4,38,2.0,0.052631578947,0.638888888889,0.126811594203,11,1.0,0.090909090909,1.727272727273,0.5,0.5,0.962962962963,0.01559454191,15,0.357142857143,35.0,2.0,0.057142857143,0.621212121212,0.128787878788,10.0,1.0,0.1,1.75,0.5,0.5,0.96,0.017142857143
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,42,4,38,2.0,0.052631578947,0.597222222222,0.121794871795,11,1.0,0.090909090909,1.727272727273,0.5,0.5,0.962962962963,0.01559454191,15,0.357142857143,35.0,2.0,0.057142857143,0.575757575758,0.123333333333,10.0,1.0,0.1,1.75,0.5,0.5,0.96,0.017142857143
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,test,raw_uncertainty,baseline,complete,raw_error_risk,,,42,4,38,2.0,0.052631578947,0.736111111111,0.219298245614,11,1.0,0.090909090909,1.727272727273,0.5,0.5,0.962962962963,0.01559454191,15,0.357142857143,35.0,2.0,0.057142857143,0.727272727273,0.222222222222,10.0,1.0,0.1,1.75,0.5,0.5,0.96,0.017142857143
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,test,native_max_shift,baseline,complete,native_domain_shift_score,,,42,4,38,2.0,0.052631578947,0.444444444444,0.069264069264,11,0.0,0.0,0.0,0.0,0.0,0.925925925926,-0.021442495127,15,0.357142857143,35.0,2.0,0.057142857143,0.484848484848,0.080409356725,10.0,0.0,0.0,0.0,0.0,0.0,0.92,-0.022857142857
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,test,native_density,baseline,complete,native_domain_density_distance,,,42,4,38,2.0,0.052631578947,0.291666666667,0.054945054945,11,0.0,0.0,0.0,0.0,0.0,0.925925925926,-0.021442495127,15,0.357142857143,35.0,2.0,0.057142857143,0.318181818182,0.061739130435,10.0,0.0,0.0,0.0,0.0,0.0,0.92,-0.022857142857
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.3,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,42,4,38,2.0,0.052631578947,0.5,0.052631578947,11,0.578947368421,0.052631578947,1.0,0.289473684211,0.289473684211,0.947368421053,0.0,15,0.357142857143,35.0,2.0,0.057142857143,0.5,0.057142857143,10.0,0.571428571429,0.057142857143,1.0,0.285714285714,0.285714285714,0.942857142857,0.0
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,validation,uncertainty,primary,group_cv_unavailable,,,,27,5,22,2.0,0.090909090909,1.0,1.0,1,1.0,1.0,11.0,0.5,0.5,0.952380952381,0.04329004329,6,0.222222222222,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,validation,prior,primary,group_cv_unavailable,,,,27,5,0,0.0,,,,0,,,,,,,,5,0.185185185185,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,validation,uncertainty_prior,primary,group_cv_unavailable,,,,27,5,0,0.0,,,,0,,,,,,,,5,0.185185185185,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,validation,uncertainty_support,primary,group_cv_unavailable,,,,27,5,0,0.0,,,,0,,,,,,,,5,0.185185185185,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,validation,uncertainty_prior_support,primary,group_cv_unavailable,,,,27,5,0,0.0,,,,0,,,,,,,,5,0.185185185185,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,27,5,22,2.0,0.090909090909,0.95,0.75,1,1.0,1.0,11.0,0.5,0.5,0.952380952381,0.04329004329,6,0.222222222222,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,27,5,22,2.0,0.090909090909,0.575,0.552631578947,1,1.0,1.0,11.0,0.5,0.5,0.952380952381,0.04329004329,6,0.222222222222,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,validation,native_density,baseline,complete,native_domain_density_distance,,,27,5,22,2.0,0.090909090909,0.675,0.566666666667,1,1.0,1.0,11.0,0.5,0.5,0.952380952381,0.04329004329,6,0.222222222222,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,validation,fixed_hgb_upe,baseline,group_cv_unavailable,,,,27,5,0,0.0,,,,0,,,,,,,,5,0.185185185185,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,42,8,34,1.0,0.029411764706,0.575757575758,0.066666666667,2,0.0,0.0,0.0,0.0,0.5,0.96875,-0.001838235294,10,0.238095238095,31.0,1.0,0.032258064516,0.566666666667,0.071428571429,2.0,0.0,0.0,0.0,0.0,0.5,0.965517241379,-0.002224694105
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,42,8,34,1.0,0.029411764706,0.818181818182,0.142857142857,2,0.0,0.0,0.0,0.0,0.5,0.96875,-0.001838235294,10,0.238095238095,31.0,1.0,0.032258064516,0.8,0.142857142857,2.0,0.0,0.0,0.0,0.0,0.5,0.965517241379,-0.002224694105
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,test,uncertainty_prior,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,42,8,34,1.0,0.029411764706,0.787878787879,0.125,2,0.0,0.0,0.0,0.0,0.5,0.96875,-0.001838235294,10,0.238095238095,31.0,1.0,0.032258064516,0.766666666667,0.125,2.0,0.0,0.0,0.0,0.0,0.5,0.965517241379,-0.002224694105
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,42,8,34,1.0,0.029411764706,0.0,0.029411764706,2,0.0,0.0,0.0,0.0,0.5,0.96875,-0.001838235294,10,0.238095238095,31.0,1.0,0.032258064516,0.0,0.032258064516,2.0,0.0,0.0,0.0,0.0,0.5,0.965517241379,-0.002224694105
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,test,uncertainty_prior_support,primary,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,42,8,34,1.0,0.029411764706,0.0,0.029411764706,2,0.0,0.0,0.0,0.0,0.5,0.96875,-0.001838235294,10,0.238095238095,31.0,1.0,0.032258064516,0.0,0.032258064516,2.0,0.0,0.0,0.0,0.0,0.5,0.965517241379,-0.002224694105
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,test,raw_uncertainty,baseline,complete,raw_error_risk,,,42,8,34,1.0,0.029411764706,0.575757575758,0.066666666667,2,0.0,0.0,0.0,0.0,0.5,0.96875,-0.001838235294,10,0.238095238095,31.0,1.0,0.032258064516,0.566666666667,0.071428571429,2.0,0.0,0.0,0.0,0.0,0.5,0.965517241379,-0.002224694105
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,test,native_max_shift,baseline,complete,native_domain_shift_score,,,42,8,34,1.0,0.029411764706,0.424242424242,0.05,2,0.0,0.0,0.0,0.0,0.5,0.96875,-0.001838235294,10,0.238095238095,31.0,1.0,0.032258064516,0.466666666667,0.058823529412,2.0,0.0,0.0,0.0,0.0,0.5,0.965517241379,-0.002224694105
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,test,native_density,baseline,complete,native_domain_density_distance,,,42,8,34,1.0,0.029411764706,0.30303030303,0.041666666667,2,0.0,0.0,0.0,0.0,0.5,0.96875,-0.001838235294,10,0.238095238095,31.0,1.0,0.032258064516,0.333333333333,0.047619047619,2.0,0.0,0.0,0.0,0.0,0.5,0.965517241379,-0.002224694105
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.05,test,fixed_hgb_upe,baseline,complete,calibrated_error_risk|prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,42,8,34,1.0,0.029411764706,0.5,0.029411764706,2,0.058823529412,0.029411764706,1.0,0.058823529412,0.529411764706,0.970588235294,0.0,10,0.238095238095,31.0,1.0,0.032258064516,0.5,0.032258064516,2.0,0.064516129032,0.032258064516,1.0,0.064516129032,0.532258064516,0.967741935484,0.0
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.1,validation,uncertainty,primary,group_cv_unavailable,,,,27,5,22,2.0,0.090909090909,1.0,1.0,2,2.0,1.0,11.0,1.0,1.0,1.0,0.090909090909,7,0.259259259259,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.1,validation,prior,primary,group_cv_unavailable,,,,27,5,0,0.0,,,,0,,,,,,,,5,0.185185185185,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.1,validation,uncertainty_prior,primary,group_cv_unavailable,,,,27,5,0,0.0,,,,0,,,,,,,,5,0.185185185185,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.1,validation,uncertainty_support,primary,group_cv_unavailable,,,,27,5,0,0.0,,,,0,,,,,,,,5,0.185185185185,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.1,validation,uncertainty_prior_support,primary,group_cv_unavailable,,,,27,5,0,0.0,,,,0,,,,,,,,5,0.185185185185,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.1,validation,raw_uncertainty,baseline,complete,raw_error_risk,,,27,5,22,2.0,0.090909090909,0.95,0.75,2,1.0,0.5,5.5,0.5,0.5,0.95,0.040909090909,7,0.259259259259,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.1,validation,native_max_shift,baseline,complete,native_domain_shift_score,,,27,5,22,2.0,0.090909090909,0.575,0.552631578947,2,1.0,0.5,5.5,0.5,0.5,0.95,0.040909090909,7,0.259259259259,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.1,validation,native_density,baseline,complete,native_domain_density_distance,,,27,5,22,2.0,0.090909090909,0.675,0.566666666667,2,1.0,0.5,5.5,0.5,0.5,0.95,0.040909090909,7,0.259259259259,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.1,validation,fixed_hgb_upe,baseline,group_cv_unavailable,,,,27,5,0,0.0,,,,0,,,,,,,,5,0.185185185185,,,,,,,,,,,,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,42,8,34,1.0,0.029411764706,0.575757575758,0.066666666667,3,0.0,0.0,0.0,0.0,0.5,0.967741935484,-0.00284629981,11,0.261904761905,31.0,1.0,0.032258064516,0.566666666667,0.071428571429,3.0,0.0,0.0,0.0,0.0,0.5,0.964285714286,-0.003456221198
