model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,universe_n,universe_error_count,reviewed_n,uncertainty_review_error_rate_at_k,uncertainty_error_recall_at_k,oracle_review_error_rate_at_k,oracle_error_recall_at_k,max_possible_review_error_count_gain_over_uncertainty,max_possible_review_error_rate_gain_over_uncertainty,max_possible_error_recall_gain_over_uncertainty,uncertainty_fraction_of_oracle_error_count
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.1,179,19.0,18,0.222222222222,0.210526315789,1.0,0.9473684210526315,14.0,0.777777777778,0.7368421052636316,0.2222222222222222
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,179,19.0,36,0.222222222222,0.421052631579,0.5277777777777778,1.0,11.0,0.3055555555557778,0.578947368421,0.42105263157894735
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.05,167,16.0,8,0.25,0.125,1.0,0.5,6.0,0.75,0.375,0.25
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.1,167,16.0,17,0.235294117647,0.25,0.9411764705882353,1.0,12.0,0.7058823529412352,0.75,0.25
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,167,16.0,33,0.212121212121,0.4375,0.48484848484848486,1.0,9.0,0.27272727272748487,0.5625,0.4375
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.05,148,11.0,7,0.0,0.0,1.0,0.6363636363636364,7.0,1.0,0.6363636363636364,0.0
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.1,148,11.0,15,0.133333333333,0.181818181818,0.7333333333333333,1.0,9.0,0.6000000000003333,0.818181818182,0.18181818181818182
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,148,11.0,30,0.1,0.272727272727,0.36666666666666664,1.0,8.0,0.2666666666666666,0.727272727273,0.2727272727272727
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.05,202,23.0,10,0.3,0.130434782609,1.0,0.43478260869565216,7.0,0.7,0.3043478260866522,0.3
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.1,202,23.0,20,0.2,0.173913043478,1.0,0.8695652173913043,16.0,0.8,0.6956521739133044,0.2
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,202,23.0,40,0.2,0.347826086957,0.575,1.0,15.0,0.37499999999999994,0.652173913043,0.34782608695652173
TAPB,biosnap,seed_4,target,base,0.8,0.2,0.05,179,19.0,9,0.222222222222,0.105263157895,1.0,0.47368421052631576,7.0,0.777777777778,0.36842105263131575,0.2222222222222222
TAPB,biosnap,seed_4,target,base,0.8,0.2,0.1,179,19.0,18,0.222222222222,0.210526315789,1.0,0.9473684210526315,14.0,0.777777777778,0.7368421052636316,0.2222222222222222
TAPB,biosnap,seed_4,target,base,0.8,0.2,0.2,179,19.0,36,0.222222222222,0.421052631579,0.5277777777777778,1.0,11.0,0.3055555555557778,0.578947368421,0.42105263157894735
TAPB,biosnap,seed_4,target,base,0.9,0.1,0.05,167,16.0,8,0.25,0.125,1.0,0.5,6.0,0.75,0.375,0.25
TAPB,biosnap,seed_4,target,base,0.9,0.1,0.1,167,16.0,17,0.235294117647,0.25,0.9411764705882353,1.0,12.0,0.7058823529412352,0.75,0.25
TAPB,biosnap,seed_4,target,base,0.9,0.1,0.2,167,16.0,33,0.212121212121,0.4375,0.48484848484848486,1.0,9.0,0.27272727272748487,0.5625,0.4375
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.05,148,11.0,7,0.0,0.0,1.0,0.6363636363636364,7.0,1.0,0.6363636363636364,0.0
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.1,148,11.0,15,0.133333333333,0.181818181818,0.7333333333333333,1.0,9.0,0.6000000000003333,0.818181818182,0.18181818181818182
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.2,148,11.0,30,0.1,0.272727272727,0.36666666666666664,1.0,8.0,0.2666666666666666,0.727272727273,0.2727272727272727
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.05,115,8.0,6,0.0,0.0,1.0,0.75,6.0,1.0,0.75,0.0
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.1,115,8.0,12,0.0,0.0,0.6666666666666666,1.0,8.0,0.6666666666666666,1.0,0.0
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,115,8.0,23,0.04347826087,0.125,0.34782608695652173,1.0,7.0,0.3043478260865217,0.875,0.125
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.05,102,8.0,5,0.2,0.125,1.0,0.625,4.0,0.8,0.5,0.2
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.1,102,8.0,10,0.1,0.125,0.8,1.0,7.0,0.7000000000000001,0.875,0.125
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,102,8.0,20,0.1,0.25,0.4,1.0,6.0,0.30000000000000004,0.75,0.25
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.05,90,7.0,4,0.25,0.142857142857,1.0,0.5714285714285714,3.0,0.75,0.4285714285715714,0.25
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.1,90,7.0,9,0.111111111111,0.142857142857,0.7777777777777778,1.0,6.0,0.6666666666667778,0.857142857143,0.14285714285714285
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,90,7.0,18,0.111111111111,0.285714285714,0.3888888888888889,1.0,5.0,0.2777777777778889,0.714285714286,0.2857142857142857
TAPB,biosnap,seed_5,drug,base,0.9,0.2,0.05,80,6.0,4,0.25,0.166666666667,1.0,0.6666666666666666,3.0,0.75,0.4999999999996666,0.25
TAPB,biosnap,seed_5,drug,base,0.9,0.2,0.1,80,6.0,8,0.125,0.166666666667,0.75,1.0,5.0,0.625,0.833333333333,0.16666666666666666
TAPB,biosnap,seed_5,drug,base,0.9,0.2,0.2,80,6.0,16,0.125,0.333333333333,0.375,1.0,4.0,0.25,0.666666666667,0.3333333333333333
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.05,115,8.0,6,0.0,0.0,1.0,0.75,6.0,1.0,0.75,0.0
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.1,115,8.0,12,0.0,0.0,0.6666666666666666,1.0,8.0,0.6666666666666666,1.0,0.0
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,115,8.0,23,0.04347826087,0.125,0.34782608695652173,1.0,7.0,0.3043478260865217,0.875,0.125
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.05,102,8.0,5,0.2,0.125,1.0,0.625,4.0,0.8,0.5,0.2
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.1,102,8.0,10,0.1,0.125,0.8,1.0,7.0,0.7000000000000001,0.875,0.125
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,102,8.0,20,0.1,0.25,0.4,1.0,6.0,0.30000000000000004,0.75,0.25
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.05,90,7.0,4,0.25,0.142857142857,1.0,0.5714285714285714,3.0,0.75,0.4285714285715714,0.25
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.1,90,7.0,9,0.111111111111,0.142857142857,0.7777777777777778,1.0,6.0,0.6666666666667778,0.857142857143,0.14285714285714285
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,90,7.0,18,0.111111111111,0.285714285714,0.3888888888888889,1.0,5.0,0.2777777777778889,0.714285714286,0.2857142857142857
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.05,80,6.0,4,0.25,0.166666666667,1.0,0.6666666666666666,3.0,0.75,0.4999999999996666,0.25
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.1,80,6.0,8,0.125,0.166666666667,0.75,1.0,5.0,0.625,0.833333333333,0.16666666666666666
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,80,6.0,16,0.125,0.333333333333,0.375,1.0,4.0,0.25,0.666666666667,0.3333333333333333
TAPB,biosnap,seed_6,drug,base,0.8,0.1,0.05,121,6.0,6,0.166666666667,0.166666666667,1.0,1.0,5.0,0.833333333333,0.833333333333,0.16666666666666666
TAPB,biosnap,seed_6,drug,base,0.8,0.1,0.1,121,6.0,12,0.083333333333,0.166666666667,0.5,1.0,5.0,0.41666666666700003,0.833333333333,0.16666666666666666
TAPB,biosnap,seed_6,drug,base,0.8,0.1,0.2,121,6.0,24,0.041666666667,0.166666666667,0.25,1.0,5.0,0.208333333333,0.833333333333,0.16666666666666666
TAPB,biosnap,seed_6,drug,base,0.8,0.2,0.05,107,5.0,5,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0
TAPB,biosnap,seed_6,drug,base,0.8,0.2,0.1,107,5.0,11,0.0,0.0,0.45454545454545453,1.0,5.0,0.45454545454545453,1.0,0.0
TAPB,biosnap,seed_6,drug,base,0.8,0.2,0.2,107,5.0,21,0.095238095238,0.4,0.23809523809523808,1.0,3.0,0.14285714285723808,0.6,0.4
TAPB,biosnap,seed_6,drug,base,0.9,0.1,0.05,93,5.0,5,0.4,0.4,1.0,1.0,3.0,0.6,0.6,0.4
TAPB,biosnap,seed_6,drug,base,0.9,0.1,0.1,93,5.0,9,0.222222222222,0.4,0.5555555555555556,1.0,3.0,0.3333333333335556,0.6,0.4
TAPB,biosnap,seed_6,drug,base,0.9,0.1,0.2,93,5.0,19,0.105263157895,0.4,0.2631578947368421,1.0,3.0,0.15789473684184208,0.6,0.4
TAPB,biosnap,seed_6,drug,base,0.9,0.2,0.05,82,3.0,4,0.0,0.0,0.75,1.0,3.0,0.75,1.0,0.0
TAPB,biosnap,seed_6,drug,base,0.9,0.2,0.1,82,3.0,8,0.0,0.0,0.375,1.0,3.0,0.375,1.0,0.0
TAPB,biosnap,seed_6,drug,base,0.9,0.2,0.2,82,3.0,16,0.0,0.0,0.1875,1.0,3.0,0.1875,1.0,0.0
TAPB,biosnap,seed_6,target,base,0.8,0.1,0.05,121,6.0,6,0.166666666667,0.166666666667,1.0,1.0,5.0,0.833333333333,0.833333333333,0.16666666666666666
TAPB,biosnap,seed_6,target,base,0.8,0.1,0.1,121,6.0,12,0.083333333333,0.166666666667,0.5,1.0,5.0,0.41666666666700003,0.833333333333,0.16666666666666666
TAPB,biosnap,seed_6,target,base,0.8,0.1,0.2,121,6.0,24,0.041666666667,0.166666666667,0.25,1.0,5.0,0.208333333333,0.833333333333,0.16666666666666666
TAPB,biosnap,seed_6,target,base,0.8,0.2,0.05,107,5.0,5,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0
TAPB,biosnap,seed_6,target,base,0.8,0.2,0.1,107,5.0,11,0.0,0.0,0.45454545454545453,1.0,5.0,0.45454545454545453,1.0,0.0
TAPB,biosnap,seed_6,target,base,0.8,0.2,0.2,107,5.0,21,0.095238095238,0.4,0.23809523809523808,1.0,3.0,0.14285714285723808,0.6,0.4
TAPB,biosnap,seed_6,target,base,0.9,0.1,0.05,93,5.0,5,0.4,0.4,1.0,1.0,3.0,0.6,0.6,0.4
TAPB,biosnap,seed_6,target,base,0.9,0.1,0.1,93,5.0,9,0.222222222222,0.4,0.5555555555555556,1.0,3.0,0.3333333333335556,0.6,0.4
TAPB,biosnap,seed_6,target,base,0.9,0.1,0.2,93,5.0,19,0.105263157895,0.4,0.2631578947368421,1.0,3.0,0.15789473684184208,0.6,0.4
TAPB,biosnap,seed_6,target,base,0.9,0.2,0.05,82,3.0,4,0.0,0.0,0.75,1.0,3.0,0.75,1.0,0.0
TAPB,biosnap,seed_6,target,base,0.9,0.2,0.1,82,3.0,8,0.0,0.0,0.375,1.0,3.0,0.375,1.0,0.0
TAPB,biosnap,seed_6,target,base,0.9,0.2,0.2,82,3.0,16,0.0,0.0,0.1875,1.0,3.0,0.1875,1.0,0.0
TAPB,biosnap,seed_7,drug,base,0.8,0.1,0.05,219,27.0,11,0.454545454545,0.185185185185,1.0,0.4074074074074074,6.0,0.5454545454549999,0.2222222222224074,0.45454545454545453
TAPB,biosnap,seed_7,drug,base,0.8,0.1,0.1,219,27.0,22,0.454545454545,0.37037037037,1.0,0.8148148148148148,12.0,0.5454545454549999,0.4444444444448148,0.45454545454545453
TAPB,biosnap,seed_7,drug,base,0.8,0.1,0.2,219,27.0,44,0.340909090909,0.555555555556,0.6136363636363636,1.0,12.0,0.27272727272736363,0.444444444444,0.5555555555555556
TAPB,biosnap,seed_7,drug,base,0.8,0.2,0.05,194,16.0,10,0.2,0.125,1.0,0.625,8.0,0.8,0.5,0.2
TAPB,biosnap,seed_7,drug,base,0.8,0.2,0.1,194,16.0,19,0.210526315789,0.25,0.8421052631578947,1.0,12.0,0.6315789473688946,0.75,0.25
TAPB,biosnap,seed_7,drug,base,0.8,0.2,0.2,194,16.0,39,0.153846153846,0.375,0.41025641025641024,1.0,10.0,0.25641025641041026,0.625,0.375
TAPB,biosnap,seed_7,drug,base,0.9,0.1,0.05,203,20.0,10,0.4,0.2,1.0,0.5,6.0,0.6,0.3,0.4
TAPB,biosnap,seed_7,drug,base,0.9,0.1,0.1,203,20.0,20,0.3,0.3,1.0,1.0,14.0,0.7,0.7,0.3
TAPB,biosnap,seed_7,drug,base,0.9,0.1,0.2,203,20.0,41,0.243902439024,0.5,0.4878048780487805,1.0,10.0,0.24390243902478048,0.5,0.5
TAPB,biosnap,seed_7,drug,base,0.9,0.2,0.05,180,13.0,9,0.222222222222,0.153846153846,1.0,0.6923076923076923,7.0,0.777777777778,0.5384615384616923,0.2222222222222222
TAPB,biosnap,seed_7,drug,base,0.9,0.2,0.1,180,13.0,18,0.166666666667,0.230769230769,0.7222222222222222,1.0,10.0,0.5555555555552222,0.769230769231,0.23076923076923078
TAPB,biosnap,seed_7,drug,base,0.9,0.2,0.2,180,13.0,36,0.166666666667,0.461538461538,0.3611111111111111,1.0,7.0,0.1944444444441111,0.538461538462,0.46153846153846156
TAPB,biosnap,seed_7,target,base,0.8,0.1,0.05,219,27.0,11,0.454545454545,0.185185185185,1.0,0.4074074074074074,6.0,0.5454545454549999,0.2222222222224074,0.45454545454545453
TAPB,biosnap,seed_7,target,base,0.8,0.1,0.1,219,27.0,22,0.454545454545,0.37037037037,1.0,0.8148148148148148,12.0,0.5454545454549999,0.4444444444448148,0.45454545454545453
TAPB,biosnap,seed_7,target,base,0.8,0.1,0.2,219,27.0,44,0.340909090909,0.555555555556,0.6136363636363636,1.0,12.0,0.27272727272736363,0.444444444444,0.5555555555555556
TAPB,biosnap,seed_7,target,base,0.8,0.2,0.05,194,16.0,10,0.2,0.125,1.0,0.625,8.0,0.8,0.5,0.2
TAPB,biosnap,seed_7,target,base,0.8,0.2,0.1,194,16.0,19,0.210526315789,0.25,0.8421052631578947,1.0,12.0,0.6315789473688946,0.75,0.25
TAPB,biosnap,seed_7,target,base,0.8,0.2,0.2,194,16.0,39,0.153846153846,0.375,0.41025641025641024,1.0,10.0,0.25641025641041026,0.625,0.375
TAPB,biosnap,seed_7,target,base,0.9,0.1,0.05,203,20.0,10,0.4,0.2,1.0,0.5,6.0,0.6,0.3,0.4
TAPB,biosnap,seed_7,target,base,0.9,0.1,0.1,203,20.0,20,0.3,0.3,1.0,1.0,14.0,0.7,0.7,0.3
TAPB,biosnap,seed_7,target,base,0.9,0.1,0.2,203,20.0,41,0.243902439024,0.5,0.4878048780487805,1.0,10.0,0.24390243902478048,0.5,0.5
TAPB,biosnap,seed_7,target,base,0.9,0.2,0.05,180,13.0,9,0.222222222222,0.153846153846,1.0,0.6923076923076923,7.0,0.777777777778,0.5384615384616923,0.2222222222222222
TAPB,biosnap,seed_7,target,base,0.9,0.2,0.1,180,13.0,18,0.166666666667,0.230769230769,0.7222222222222222,1.0,10.0,0.5555555555552222,0.769230769231,0.23076923076923078
TAPB,biosnap,seed_7,target,base,0.9,0.2,0.2,180,13.0,36,0.166666666667,0.461538461538,0.3611111111111111,1.0,7.0,0.1944444444441111,0.538461538462,0.46153846153846156
TAPB,biosnap,seed_8,drug,base,0.8,0.1,0.05,152,19.0,8,0.375,0.157894736842,1.0,0.42105263157894735,5.0,0.625,0.26315789473694734,0.375
TAPB,biosnap,seed_8,drug,base,0.8,0.1,0.1,152,19.0,15,0.333333333333,0.263157894737,1.0,0.7894736842105263,10.0,0.666666666667,0.5263157894735263,0.3333333333333333
TAPB,biosnap,seed_8,drug,base,0.8,0.1,0.2,152,19.0,30,0.266666666667,0.421052631579,0.6333333333333333,1.0,11.0,0.3666666666663333,0.578947368421,0.42105263157894735
TAPB,biosnap,seed_8,drug,base,0.8,0.2,0.05,135,13.0,7,0.142857142857,0.076923076923,1.0,0.5384615384615384,6.0,0.857142857143,0.46153846153853845,0.14285714285714285
TAPB,biosnap,seed_8,drug,base,0.8,0.2,0.1,135,13.0,14,0.214285714286,0.230769230769,0.9285714285714286,1.0,10.0,0.7142857142854286,0.769230769231,0.23076923076923078
TAPB,biosnap,seed_8,drug,base,0.8,0.2,0.2,135,13.0,27,0.185185185185,0.384615384615,0.48148148148148145,1.0,8.0,0.29629629629648147,0.615384615385,0.38461538461538464
TAPB,biosnap,seed_8,drug,base,0.9,0.1,0.05,125,11.0,6,0.166666666667,0.090909090909,1.0,0.5454545454545454,5.0,0.833333333333,0.4545454545455454,0.16666666666666666
TAPB,biosnap,seed_8,drug,base,0.9,0.1,0.1,125,11.0,12,0.083333333333,0.090909090909,0.9166666666666666,1.0,10.0,0.8333333333336667,0.909090909091,0.09090909090909091
TAPB,biosnap,seed_8,drug,base,0.9,0.1,0.2,125,11.0,25,0.12,0.272727272727,0.44,1.0,8.0,0.32,0.727272727273,0.2727272727272727
TAPB,biosnap,seed_8,drug,base,0.9,0.2,0.05,111,10.0,6,0.333333333333,0.2,1.0,0.6,4.0,0.666666666667,0.39999999999999997,0.3333333333333333
TAPB,biosnap,seed_8,drug,base,0.9,0.2,0.1,111,10.0,11,0.181818181818,0.2,0.9090909090909091,1.0,8.0,0.727272727272909,0.8,0.2
TAPB,biosnap,seed_8,drug,base,0.9,0.2,0.2,111,10.0,22,0.181818181818,0.4,0.45454545454545453,1.0,6.0,0.27272727272745456,0.6,0.4
TAPB,biosnap,seed_8,target,base,0.8,0.1,0.05,152,19.0,8,0.375,0.157894736842,1.0,0.42105263157894735,5.0,0.625,0.26315789473694734,0.375
TAPB,biosnap,seed_8,target,base,0.8,0.1,0.1,152,19.0,15,0.333333333333,0.263157894737,1.0,0.7894736842105263,10.0,0.666666666667,0.5263157894735263,0.3333333333333333
TAPB,biosnap,seed_8,target,base,0.8,0.1,0.2,152,19.0,30,0.266666666667,0.421052631579,0.6333333333333333,1.0,11.0,0.3666666666663333,0.578947368421,0.42105263157894735
TAPB,biosnap,seed_8,target,base,0.8,0.2,0.05,135,13.0,7,0.142857142857,0.076923076923,1.0,0.5384615384615384,6.0,0.857142857143,0.46153846153853845,0.14285714285714285
TAPB,biosnap,seed_8,target,base,0.8,0.2,0.1,135,13.0,14,0.214285714286,0.230769230769,0.9285714285714286,1.0,10.0,0.7142857142854286,0.769230769231,0.23076923076923078
TAPB,biosnap,seed_8,target,base,0.8,0.2,0.2,135,13.0,27,0.185185185185,0.384615384615,0.48148148148148145,1.0,8.0,0.29629629629648147,0.615384615385,0.38461538461538464
TAPB,biosnap,seed_8,target,base,0.9,0.1,0.05,125,11.0,6,0.166666666667,0.090909090909,1.0,0.5454545454545454,5.0,0.833333333333,0.4545454545455454,0.16666666666666666
TAPB,biosnap,seed_8,target,base,0.9,0.1,0.1,125,11.0,12,0.083333333333,0.090909090909,0.9166666666666666,1.0,10.0,0.8333333333336667,0.909090909091,0.09090909090909091
TAPB,biosnap,seed_8,target,base,0.9,0.1,0.2,125,11.0,25,0.12,0.272727272727,0.44,1.0,8.0,0.32,0.727272727273,0.2727272727272727
TAPB,biosnap,seed_8,target,base,0.9,0.2,0.05,111,10.0,6,0.333333333333,0.2,1.0,0.6,4.0,0.666666666667,0.39999999999999997,0.3333333333333333
TAPB,biosnap,seed_8,target,base,0.9,0.2,0.1,111,10.0,11,0.181818181818,0.2,0.9090909090909091,1.0,8.0,0.727272727272909,0.8,0.2
TAPB,biosnap,seed_8,target,base,0.9,0.2,0.2,111,10.0,22,0.181818181818,0.4,0.45454545454545453,1.0,6.0,0.27272727272745456,0.6,0.4
TAPB,human,seed_4,drug,base,0.8,0.1,0.05,55,7.0,3,0.0,0.0,1.0,0.42857142857142855,3.0,1.0,0.42857142857142855,0.0
TAPB,human,seed_4,drug,base,0.8,0.1,0.1,55,7.0,6,0.166666666667,0.142857142857,1.0,0.8571428571428571,5.0,0.833333333333,0.7142857142858571,0.16666666666666666
TAPB,human,seed_4,drug,base,0.8,0.1,0.2,55,7.0,11,0.272727272727,0.428571428571,0.6363636363636364,1.0,4.0,0.3636363636366364,0.5714285714289999,0.42857142857142855
TAPB,human,seed_4,drug,base,0.8,0.2,0.05,49,6.0,2,0.5,0.166666666667,1.0,0.3333333333333333,1.0,0.5,0.1666666666663333,0.5
TAPB,human,seed_4,drug,base,0.8,0.2,0.1,49,6.0,5,0.4,0.333333333333,1.0,0.8333333333333334,3.0,0.6,0.5000000000003333,0.4
TAPB,human,seed_4,drug,base,0.8,0.2,0.2,49,6.0,10,0.5,0.833333333333,0.6,1.0,1.0,0.09999999999999998,0.16666666666700003,0.8333333333333334
TAPB,human,seed_4,drug,base,0.9,0.1,0.05,46,5.0,2,0.5,0.2,1.0,0.4,1.0,0.5,0.2,0.5
TAPB,human,seed_4,drug,base,0.9,0.1,0.1,46,5.0,5,0.4,0.4,1.0,1.0,3.0,0.6,0.6,0.4
TAPB,human,seed_4,drug,base,0.9,0.1,0.2,46,5.0,9,0.444444444444,0.8,0.5555555555555556,1.0,1.0,0.11111111111155558,0.19999999999999996,0.8
TAPB,human,seed_4,drug,base,0.9,0.2,0.05,41,3.0,2,1.0,0.666666666667,1.0,0.6666666666666666,0.0,0.0,-3.333999742949345e-13,1.0
TAPB,human,seed_4,drug,base,0.9,0.2,0.1,41,3.0,4,0.5,0.666666666667,0.75,1.0,1.0,0.25,0.33333333333299997,0.6666666666666666
TAPB,human,seed_4,drug,base,0.9,0.2,0.2,41,3.0,8,0.25,0.666666666667,0.375,1.0,1.0,0.125,0.33333333333299997,0.6666666666666666
TAPB,human,seed_4,target,base,0.8,0.1,0.05,55,7.0,3,0.0,0.0,1.0,0.42857142857142855,3.0,1.0,0.42857142857142855,0.0
TAPB,human,seed_4,target,base,0.8,0.1,0.1,55,7.0,6,0.166666666667,0.142857142857,1.0,0.8571428571428571,5.0,0.833333333333,0.7142857142858571,0.16666666666666666
TAPB,human,seed_4,target,base,0.8,0.1,0.2,55,7.0,11,0.272727272727,0.428571428571,0.6363636363636364,1.0,4.0,0.3636363636366364,0.5714285714289999,0.42857142857142855
TAPB,human,seed_4,target,base,0.8,0.2,0.05,49,6.0,2,0.5,0.166666666667,1.0,0.3333333333333333,1.0,0.5,0.1666666666663333,0.5
TAPB,human,seed_4,target,base,0.8,0.2,0.1,49,6.0,5,0.4,0.333333333333,1.0,0.8333333333333334,3.0,0.6,0.5000000000003333,0.4
TAPB,human,seed_4,target,base,0.8,0.2,0.2,49,6.0,10,0.5,0.833333333333,0.6,1.0,1.0,0.09999999999999998,0.16666666666700003,0.8333333333333334
TAPB,human,seed_4,target,base,0.9,0.1,0.05,46,5.0,2,0.5,0.2,1.0,0.4,1.0,0.5,0.2,0.5
TAPB,human,seed_4,target,base,0.9,0.1,0.1,46,5.0,5,0.4,0.4,1.0,1.0,3.0,0.6,0.6,0.4
TAPB,human,seed_4,target,base,0.9,0.1,0.2,46,5.0,9,0.444444444444,0.8,0.5555555555555556,1.0,1.0,0.11111111111155558,0.19999999999999996,0.8
TAPB,human,seed_4,target,base,0.9,0.2,0.05,41,3.0,2,1.0,0.666666666667,1.0,0.6666666666666666,0.0,0.0,-3.333999742949345e-13,1.0
TAPB,human,seed_4,target,base,0.9,0.2,0.1,41,3.0,4,0.5,0.666666666667,0.75,1.0,1.0,0.25,0.33333333333299997,0.6666666666666666
TAPB,human,seed_4,target,base,0.9,0.2,0.2,41,3.0,8,0.25,0.666666666667,0.375,1.0,1.0,0.125,0.33333333333299997,0.6666666666666666
TAPB,human,seed_5,drug,base,0.8,0.1,0.05,84,17.0,4,0.75,0.176470588235,1.0,0.23529411764705882,1.0,0.25,0.05882352941205882,0.75
TAPB,human,seed_5,drug,base,0.8,0.1,0.1,84,17.0,8,0.75,0.352941176471,1.0,0.47058823529411764,2.0,0.25,0.11764705882311766,0.75
TAPB,human,seed_5,drug,base,0.8,0.1,0.2,84,17.0,17,0.470588235294,0.470588235294,1.0,1.0,9.0,0.5294117647059999,0.5294117647059999,0.47058823529411764
TAPB,human,seed_5,drug,base,0.8,0.2,0.05,74,10.0,4,0.25,0.1,1.0,0.4,3.0,0.75,0.30000000000000004,0.25
TAPB,human,seed_5,drug,base,0.8,0.2,0.1,74,10.0,7,0.142857142857,0.1,1.0,0.7,6.0,0.857142857143,0.6,0.14285714285714285
TAPB,human,seed_5,drug,base,0.8,0.2,0.2,74,10.0,15,0.333333333333,0.5,0.6666666666666666,1.0,5.0,0.3333333333336666,0.5,0.5
TAPB,human,seed_5,drug,base,0.9,0.1,0.05,73,10.0,4,0.25,0.1,1.0,0.4,3.0,0.75,0.30000000000000004,0.25
TAPB,human,seed_5,drug,base,0.9,0.1,0.1,73,10.0,7,0.285714285714,0.2,1.0,0.7,5.0,0.714285714286,0.49999999999999994,0.2857142857142857
TAPB,human,seed_5,drug,base,0.9,0.1,0.2,73,10.0,15,0.333333333333,0.5,0.6666666666666666,1.0,5.0,0.3333333333336666,0.5,0.5
TAPB,human,seed_5,drug,base,0.9,0.2,0.05,65,8.0,3,0.0,0.0,1.0,0.375,3.0,1.0,0.375,0.0
TAPB,human,seed_5,drug,base,0.9,0.2,0.1,65,8.0,6,0.5,0.375,1.0,0.75,3.0,0.5,0.375,0.5
TAPB,human,seed_5,drug,base,0.9,0.2,0.2,65,8.0,13,0.230769230769,0.375,0.6153846153846154,1.0,5.0,0.3846153846156154,0.625,0.375
TAPB,human,seed_5,target,base,0.8,0.1,0.05,84,17.0,4,0.75,0.176470588235,1.0,0.23529411764705882,1.0,0.25,0.05882352941205882,0.75
TAPB,human,seed_5,target,base,0.8,0.1,0.1,84,17.0,8,0.75,0.352941176471,1.0,0.47058823529411764,2.0,0.25,0.11764705882311766,0.75
TAPB,human,seed_5,target,base,0.8,0.1,0.2,84,17.0,17,0.470588235294,0.470588235294,1.0,1.0,9.0,0.5294117647059999,0.5294117647059999,0.47058823529411764
TAPB,human,seed_5,target,base,0.8,0.2,0.05,74,10.0,4,0.25,0.1,1.0,0.4,3.0,0.75,0.30000000000000004,0.25
TAPB,human,seed_5,target,base,0.8,0.2,0.1,74,10.0,7,0.142857142857,0.1,1.0,0.7,6.0,0.857142857143,0.6,0.14285714285714285
TAPB,human,seed_5,target,base,0.8,0.2,0.2,74,10.0,15,0.333333333333,0.5,0.6666666666666666,1.0,5.0,0.3333333333336666,0.5,0.5
TAPB,human,seed_5,target,base,0.9,0.1,0.05,73,10.0,4,0.25,0.1,1.0,0.4,3.0,0.75,0.30000000000000004,0.25
TAPB,human,seed_5,target,base,0.9,0.1,0.1,73,10.0,7,0.285714285714,0.2,1.0,0.7,5.0,0.714285714286,0.49999999999999994,0.2857142857142857
TAPB,human,seed_5,target,base,0.9,0.1,0.2,73,10.0,15,0.333333333333,0.5,0.6666666666666666,1.0,5.0,0.3333333333336666,0.5,0.5
TAPB,human,seed_5,target,base,0.9,0.2,0.05,65,8.0,3,0.0,0.0,1.0,0.375,3.0,1.0,0.375,0.0
TAPB,human,seed_5,target,base,0.9,0.2,0.1,65,8.0,6,0.5,0.375,1.0,0.75,3.0,0.5,0.375,0.5
