model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,selected_profile,selection_reason,review_error_count,review_error_rate,review_recall_of_residual_errors,delta_review_error_rate_vs_uncertainty,delta_review_recall_of_residual_errors_vs_uncertainty,universe_n,universe_error_count,reviewed_n,uncertainty_review_error_rate_at_k,uncertainty_error_recall_at_k,oracle_review_error_rate_at_k,oracle_error_recall_at_k,max_possible_review_error_count_gain_over_uncertainty,max_possible_review_error_rate_gain_over_uncertainty,max_possible_error_recall_gain_over_uncertainty,uncertainty_fraction_of_oracle_error_count,pause_fraction_of_oracle_rate_headroom,pause_fraction_of_oracle_recall_headroom,pause_review_error_rate_gap_to_oracle,pause_error_recall_gap_to_oracle
DrugBAN,biosnap,seed_8,target,base,0.8,0.2,0.05,prior,one_standard_error,3.0,0.375,0.136363636364,0.0,0.0,154,22.0,8,0.375,0.136363636364,1.0,0.3636363636363636,5.0,0.625,0.2272727272723636,0.375,0.0,0.0,0.625,0.22727272727236358
DrugBAN,biosnap,seed_8,target,base,0.8,0.2,0.1,prior,one_standard_error,8.0,0.533333333333,0.363636363636,0.2,0.136363636364,154,22.0,15,0.333333333333,0.227272727273,1.0,0.6818181818181818,10.0,0.666666666667,0.4545454545451818,0.3333333333333333,0.29999999999985,0.30000000000098004,0.46666666666699996,0.3181818181821818
DrugBAN,biosnap,seed_8,target,base,0.8,0.2,0.2,prior,one_standard_error,10.0,0.322580645161,0.454545454545,0.064516129032,0.090909090909,154,22.0,31,0.258064516129,0.363636363636,0.7096774193548387,1.0,14.0,0.4516129032258387,0.636363636364,0.3636363636363636,0.14285714285656123,0.14285714285691836,0.38709677419383876,0.5454545454549999
DrugBAN,biosnap,seed_8,target,base,0.9,0.1,0.05,uncertainty,uncertainty_selected,3.0,0.375,0.136363636364,0.0,0.0,156,22.0,8,0.375,0.136363636364,1.0,0.3636363636363636,5.0,0.625,0.2272727272723636,0.375,0.0,0.0,0.625,0.22727272727236358
DrugBAN,biosnap,seed_8,target,base,0.9,0.1,0.1,uncertainty,uncertainty_selected,4.0,0.25,0.181818181818,0.0,0.0,156,22.0,16,0.25,0.181818181818,1.0,0.7272727272727273,12.0,0.75,0.5454545454547273,0.25,0.0,0.0,0.75,0.5454545454547273
DrugBAN,biosnap,seed_8,target,base,0.9,0.1,0.2,uncertainty,uncertainty_selected,8.0,0.258064516129,0.363636363636,0.0,0.0,156,22.0,31,0.258064516129,0.363636363636,0.7096774193548387,1.0,14.0,0.4516129032258387,0.636363636364,0.3636363636363636,0.0,0.0,0.45161290322583875,0.636363636364
DrugBAN,biosnap,seed_8,target,base,0.9,0.2,0.05,prior,one_standard_error,2.0,0.285714285714,0.117647058824,0.0,0.0,138,17.0,7,0.285714285714,0.117647058824,1.0,0.4117647058823529,5.0,0.714285714286,0.2941176470583529,0.2857142857142857,0.0,0.0,0.714285714286,0.2941176470583529
DrugBAN,biosnap,seed_8,target,base,0.9,0.2,0.1,prior,one_standard_error,5.0,0.357142857143,0.294117647059,0.142857142857,0.117647058824,138,17.0,14,0.214285714286,0.176470588235,1.0,0.8235294117647058,11.0,0.785714285714,0.6470588235297059,0.2142857142857142,0.18181818181806608,0.18181818181882645,0.642857142857,0.5294117647057058
DrugBAN,biosnap,seed_8,target,base,0.9,0.2,0.2,prior,one_standard_error,6.0,0.214285714286,0.352941176471,0.0,0.0,138,17.0,28,0.214285714286,0.352941176471,0.6071428571428571,1.0,11.0,0.3928571428568571,0.647058823529,0.3529411764705882,0.0,0.0,0.39285714285685713,0.647058823529
DrugBAN,biosnap,seed_8,drug,base,0.8,0.1,0.05,uncertainty_support,one_standard_error,5.0,0.555555555556,0.178571428571,0.222222222222,0.071428571429,174,28.0,9,0.333333333333,0.107142857143,1.0,0.3214285714285714,6.0,0.666666666667,0.2142857142855714,0.3333333333333333,0.3333333333328333,0.3333333333355556,0.444444444444,0.1428571428575714
DrugBAN,biosnap,seed_8,drug,base,0.8,0.1,0.1,uncertainty_support,one_standard_error,13.0,0.764705882353,0.464285714286,0.411764705882,0.25,174,28.0,17,0.352941176471,0.214285714286,1.0,0.6071428571428571,11.0,0.647058823529,0.3928571428568571,0.3529411764705882,0.6363636363634958,0.6363636363640993,0.23529411764700003,0.14285714285685708
DrugBAN,biosnap,seed_8,drug,base,0.8,0.1,0.2,uncertainty_support,one_standard_error,20.0,0.571428571429,0.714285714286,0.257142857143,0.321428571429,174,28.0,35,0.314285714286,0.392857142857,0.8,1.0,17.0,0.485714285714,0.607142857143,0.3928571428571428,0.5294117647064879,0.5294117647064637,0.228571428571,0.28571428571400004
DrugBAN,biosnap,seed_8,drug,base,0.8,0.2,0.05,uncertainty_support,one_standard_error,4.0,0.5,0.181818181818,0.125,0.045454545455,154,22.0,8,0.375,0.136363636364,1.0,0.3636363636363636,5.0,0.625,0.2272727272723636,0.375,0.2,0.20000000000232004,0.5,0.1818181818183636
DrugBAN,biosnap,seed_8,drug,base,0.8,0.2,0.1,uncertainty_support,one_standard_error,11.0,0.733333333333,0.5,0.4,0.272727272727,154,22.0,15,0.333333333333,0.227272727273,1.0,0.6818181818181818,10.0,0.666666666667,0.4545454545451818,0.3333333333333333,0.5999999999997,0.59999999999976,0.266666666667,0.18181818181818177
DrugBAN,biosnap,seed_8,drug,base,0.8,0.2,0.2,uncertainty_support,one_standard_error,15.0,0.483870967742,0.681818181818,0.225806451613,0.318181818182,154,22.0,31,0.258064516129,0.363636363636,0.7096774193548387,1.0,14.0,0.4516129032258387,0.636363636364,0.3636363636363636,0.5000000000001786,0.5,0.22580645161283874,0.318181818182
DrugBAN,biosnap,seed_8,drug,base,0.9,0.1,0.05,uncertainty_support,one_standard_error,4.0,0.5,0.181818181818,0.125,0.045454545455,156,22.0,8,0.375,0.136363636364,1.0,0.3636363636363636,5.0,0.625,0.2272727272723636,0.375,0.2,0.20000000000232004,0.5,0.1818181818183636
DrugBAN,biosnap,seed_8,drug,base,0.9,0.1,0.1,uncertainty_support,one_standard_error,11.0,0.6875,0.5,0.4375,0.318181818182,156,22.0,16,0.25,0.181818181818,1.0,0.7272727272727273,12.0,0.75,0.5454545454547273,0.25,0.5833333333333334,0.5833333333334721,0.3125,0.2272727272727273
DrugBAN,biosnap,seed_8,drug,base,0.9,0.1,0.2,uncertainty_support,one_standard_error,15.0,0.483870967742,0.681818181818,0.225806451613,0.318181818182,156,22.0,31,0.258064516129,0.363636363636,0.7096774193548387,1.0,14.0,0.4516129032258387,0.636363636364,0.3636363636363636,0.5000000000001786,0.5,0.22580645161283874,0.318181818182
DrugBAN,biosnap,seed_8,drug,base,0.9,0.2,0.05,uncertainty_support,one_standard_error,5.0,0.714285714286,0.294117647059,0.428571428571,0.176470588235,138,17.0,7,0.285714285714,0.117647058824,1.0,0.4117647058823529,5.0,0.714285714286,0.2941176470583529,0.2857142857142857,0.59999999999916,0.59999999999996,0.28571428571400004,0.11764705882335291
DrugBAN,biosnap,seed_8,drug,base,0.9,0.2,0.1,uncertainty_support,one_standard_error,10.0,0.714285714286,0.588235294118,0.5,0.411764705882,138,17.0,14,0.214285714286,0.176470588235,1.0,0.8235294117647058,11.0,0.785714285714,0.6470588235297059,0.2142857142857142,0.6363636363638677,0.6363636363628016,0.28571428571400004,0.23529411764670582
DrugBAN,biosnap,seed_8,drug,base,0.9,0.2,0.2,uncertainty_support,one_standard_error,15.0,0.535714285714,0.882352941176,0.321428571429,0.529411764706,138,17.0,28,0.214285714286,0.352941176471,0.6071428571428571,1.0,11.0,0.3928571428568571,0.647058823529,0.3529411764705882,0.8181818181835042,0.8181818181825207,0.07142857142885706,0.11764705882399995
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.05,uncertainty,uncertainty_selected,5.0,0.416666666667,0.052083333333,0.0,0.0,237,96.0,12,0.416666666667,0.052083333333,1.0,0.125,7.0,0.583333333333,0.072916666667,0.4166666666666667,0.0,0.0,0.583333333333,0.072916666667
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.1,uncertainty,uncertainty_selected,13.0,0.541666666667,0.135416666667,0.0,0.0,237,96.0,24,0.541666666667,0.135416666667,1.0,0.25,11.0,0.4583333333329999,0.114583333333,0.5416666666666666,0.0,0.0,0.45833333333299997,0.114583333333
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,uncertainty,uncertainty_selected,24.0,0.510638297872,0.25,0.0,0.0,237,96.0,47,0.510638297872,0.25,1.0,0.4895833333333333,23.0,0.489361702128,0.2395833333333333,0.5106382978723404,0.0,0.0,0.489361702128,0.23958333333333331
DrugBAN,bindingdb,seed_4,target,base,0.8,0.2,0.05,prior,one_standard_error,6.0,0.6,0.073170731707,0.2,0.024390243902,210,82.0,10,0.4,0.048780487805,1.0,0.1219512195121951,6.0,0.6,0.0731707317071951,0.4,0.33333333333333337,0.333333333327889,0.4,0.0487804878051951
DrugBAN,bindingdb,seed_4,target,base,0.8,0.2,0.1,prior,one_standard_error,12.0,0.571428571429,0.146341463415,0.047619047619,0.012195121951,210,82.0,21,0.52380952381,0.134146341463,1.0,0.2560975609756097,10.0,0.47619047619,0.1219512195126097,0.5238095238095238,0.1,0.09999999999786005,0.42857142857099995,0.1097560975606097
DrugBAN,bindingdb,seed_4,target,base,0.8,0.2,0.2,prior,one_standard_error,23.0,0.547619047619,0.280487804878,0.0,0.0,210,82.0,42,0.547619047619,0.280487804878,1.0,0.5121951219512195,19.0,0.4523809523809999,0.2317073170732195,0.5476190476190477,0.0,0.0,0.45238095238099996,0.2317073170732195
DrugBAN,bindingdb,seed_4,target,base,0.9,0.1,0.05,prior,one_standard_error,5.0,0.555555555556,0.075757575758,0.0,0.0,179,66.0,9,0.555555555556,0.075757575758,1.0,0.1363636363636363,4.0,0.444444444444,0.0606060606056363,0.5555555555555556,0.0,0.0,0.444444444444,0.060606060605636294
DrugBAN,bindingdb,seed_4,target,base,0.9,0.1,0.1,prior,one_standard_error,10.0,0.555555555556,0.151515151515,0.111111111111,0.030303030303,179,66.0,18,0.444444444444,0.121212121212,1.0,0.2727272727272727,10.0,0.555555555556,0.1515151515152727,0.4444444444444444,0.19999999999964,0.19999999999964005,0.444444444444,0.1212121212122727
DrugBAN,bindingdb,seed_4,target,base,0.9,0.1,0.2,prior,one_standard_error,19.0,0.527777777778,0.287878787879,0.055555555556,0.030303030303,179,66.0,36,0.472222222222,0.257575757576,1.0,0.5454545454545454,19.0,0.527777777778,0.2878787878785454,0.4722222222222222,0.10526315789553464,0.10526315789472025,0.47222222222200005,0.2575757575755454
DrugBAN,bindingdb,seed_4,target,base,0.9,0.2,0.05,uncertainty,uncertainty_selected,1.0,0.125,0.017857142857,0.0,0.0,159,56.0,8,0.125,0.017857142857,1.0,0.1428571428571428,7.0,0.875,0.1250000000001428,0.125,0.0,0.0,0.875,0.1250000000001428
DrugBAN,bindingdb,seed_4,target,base,0.9,0.2,0.1,uncertainty,uncertainty_selected,7.0,0.4375,0.125,0.0,0.0,159,56.0,16,0.4375,0.125,1.0,0.2857142857142857,9.0,0.5625,0.1607142857142857,0.4375,0.0,0.0,0.5625,0.1607142857142857
DrugBAN,bindingdb,seed_4,target,base,0.9,0.2,0.2,uncertainty,uncertainty_selected,17.0,0.53125,0.303571428571,0.0,0.0,159,56.0,32,0.53125,0.303571428571,1.0,0.5714285714285714,15.0,0.46875,0.2678571428575714,0.53125,0.0,0.0,0.46875,0.2678571428575714
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.1,0.05,uncertainty_prior_support,one_standard_error,9.0,0.75,0.09375,0.333333333333,0.041666666667,237,96.0,12,0.416666666667,0.052083333333,1.0,0.125,7.0,0.583333333333,0.072916666667,0.4166666666666667,0.5714285714283266,0.5714285714305306,0.25,0.03125
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.1,0.1,uncertainty_prior_support,one_standard_error,16.0,0.666666666667,0.166666666667,0.125,0.03125,237,96.0,24,0.541666666667,0.135416666667,1.0,0.25,11.0,0.4583333333329999,0.114583333333,0.5416666666666666,0.2727272727274711,0.27272727272806613,0.33333333333299997,0.083333333333
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.1,0.2,uncertainty_prior_support,one_standard_error,31.0,0.659574468085,0.322916666667,0.148936170213,0.072916666667,237,96.0,47,0.510638297872,0.25,1.0,0.4895833333333333,23.0,0.489361702128,0.2395833333333333,0.5106382978723404,0.3043478260872231,0.3043478260883479,0.340425531915,0.16666666666633334
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.2,0.05,prior,one_standard_error,4.0,0.4,0.048780487805,0.0,0.0,210,82.0,10,0.4,0.048780487805,1.0,0.1219512195121951,6.0,0.6,0.0731707317071951,0.4,0.0,0.0,0.6,0.0731707317071951
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.2,0.1,prior,one_standard_error,9.0,0.428571428571,0.109756097561,-0.095238095238,-0.024390243902,210,82.0,21,0.52380952381,0.134146341463,1.0,0.2560975609756097,10.0,0.47619047619,0.1219512195126097,0.5238095238095238,-0.2,-0.1999999999957201,0.5714285714289999,0.1463414634146097
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.2,0.2,prior,one_standard_error,21.0,0.5,0.256097560976,-0.047619047619,-0.024390243902,210,82.0,42,0.547619047619,0.280487804878,1.0,0.5121951219512195,19.0,0.4523809523809999,0.2317073170732195,0.5476190476190477,-0.10526315789462053,-0.10526315789281995,0.5,0.2560975609752195
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.1,0.05,prior,one_standard_error,6.0,0.666666666667,0.090909090909,0.111111111111,0.015151515152,179,66.0,9,0.555555555556,0.075757575758,1.0,0.1363636363636363,4.0,0.444444444444,0.0606060606056363,0.5555555555555556,0.25,0.25000000000975026,0.33333333333299997,0.0454545454546363
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.1,0.1,prior,one_standard_error,9.0,0.5,0.136363636364,0.055555555556,0.015151515152,179,66.0,18,0.444444444444,0.121212121212,1.0,0.2727272727272727,10.0,0.555555555556,0.1515151515152727,0.4444444444444444,0.10000000000072,0.10000000000312002,0.5,0.1363636363632727
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.1,0.2,prior,one_standard_error,20.0,0.555555555556,0.30303030303,0.083333333333,0.045454545455,179,66.0,36,0.472222222222,0.257575757576,1.0,0.5454545454545454,19.0,0.527777777778,0.2878787878785454,0.4722222222222222,0.1578947368414072,0.15789473684381722,0.444444444444,0.2424242424245454
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.2,0.05,uncertainty_prior_support,one_standard_error,6.0,0.75,0.107142857143,0.625,0.089285714286,159,56.0,8,0.125,0.017857142857,1.0,0.1428571428571428,7.0,0.875,0.1250000000001428,0.125,0.7142857142857143,0.714285714287184,0.25,0.0357142857141428
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.2,0.1,uncertainty_prior_support,one_standard_error,11.0,0.6875,0.196428571429,0.25,0.071428571429,159,56.0,16,0.4375,0.125,1.0,0.2857142857142857,9.0,0.5625,0.1607142857142857,0.4375,0.4444444444444444,0.4444444444471111,0.3125,0.0892857142852857
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.2,0.2,uncertainty_prior_support,one_standard_error,18.0,0.5625,0.321428571429,0.03125,0.017857142857,159,56.0,32,0.53125,0.303571428571,1.0,0.5714285714285714,15.0,0.46875,0.2678571428575714,0.53125,0.06666666666666667,0.06666666666602668,0.4375,0.2499999999995714
DrugBAN,bindingdb,seed_5,target,base,0.8,0.1,0.05,prior,one_standard_error,1.0,0.083333333333,0.021276595745,-0.083333333333,-0.021276595745,231,47.0,12,0.166666666667,0.042553191489,1.0,0.2553191489361702,10.0,0.833333333333,0.2127659574471702,0.1666666666666666,-0.09999999999964,-0.10000000000133001,0.916666666667,0.23404255319117018
DrugBAN,bindingdb,seed_5,target,base,0.8,0.1,0.1,prior,one_standard_error,3.0,0.130434782609,0.063829787234,-0.173913043478,-0.085106382979,231,47.0,23,0.304347826087,0.148936170213,1.0,0.4893617021276595,16.0,0.6956521739129999,0.3404255319146595,0.3043478260869565,-0.24999999999964062,-0.25000000000098443,0.869565217391,0.4255319148936595
DrugBAN,bindingdb,seed_5,target,base,0.8,0.1,0.2,prior,one_standard_error,7.0,0.152173913043,0.148936170213,-0.130434782609,-0.127659574468,231,47.0,46,0.282608695652,0.276595744681,1.0,0.9787234042553192,33.0,0.717391304348,0.7021276595743191,0.2826086956521739,-0.18181818181856196,-0.1818181818180992,0.847826086957,0.8297872340423192
DrugBAN,bindingdb,seed_5,target,base,0.8,0.2,0.05,prior,one_standard_error,1.0,0.1,0.025641025641,-0.1,-0.025641025641,206,39.0,10,0.2,0.051282051282,1.0,0.2564102564102564,8.0,0.8,0.2051282051282563,0.2,-0.125,-0.12499999999984382,0.9,0.23076923076925637
DrugBAN,bindingdb,seed_5,target,base,0.8,0.2,0.1,prior,one_standard_error,3.0,0.142857142857,0.076923076923,-0.095238095238,-0.051282051282,206,39.0,21,0.238095238095,0.128205128205,1.0,0.5384615384615384,16.0,0.761904761905,0.4102564102565385,0.238095238095238,-0.12499999999983594,-0.12499999999983594,0.857142857143,0.46153846153853845
DrugBAN,bindingdb,seed_5,target,base,0.8,0.2,0.2,prior,one_standard_error,6.0,0.146341463415,0.153846153846,-0.121951219512,-0.128205128205,206,39.0,41,0.268292682927,0.282051282051,0.951219512195122,1.0,28.0,0.6829268292681219,0.7179487179490001,0.282051282051282,-0.17857142857118752,-0.17857142857117983,0.804878048780122,0.846153846154
DrugBAN,bindingdb,seed_5,target,base,0.9,0.1,0.05,uncertainty,uncertainty_selected,2.0,0.285714285714,0.08,0.0,0.0,149,25.0,7,0.285714285714,0.08,1.0,0.28,5.0,0.714285714286,0.2,0.2857142857142857,0.0,0.0,0.714285714286,0.2
DrugBAN,bindingdb,seed_5,target,base,0.9,0.1,0.1,uncertainty,uncertainty_selected,5.0,0.333333333333,0.2,0.0,0.0,149,25.0,15,0.333333333333,0.2,1.0,0.6,10.0,0.666666666667,0.3999999999999999,0.3333333333333333,0.0,0.0,0.666666666667,0.39999999999999997
DrugBAN,bindingdb,seed_5,target,base,0.9,0.1,0.2,uncertainty,uncertainty_selected,7.0,0.233333333333,0.28,0.0,0.0,149,25.0,30,0.233333333333,0.28,0.8333333333333334,1.0,18.0,0.6000000000003334,0.72,0.28,0.0,0.0,0.6000000000003334,0.72
DrugBAN,bindingdb,seed_5,target,base,0.9,0.2,0.05,uncertainty,uncertainty_selected,0.0,0.0,0.0,0.0,0.0,132,20.0,7,0.0,0.0,1.0,0.35,7.0,1.0,0.35,0.0,0.0,0.0,1.0,0.35
DrugBAN,bindingdb,seed_5,target,base,0.9,0.2,0.1,uncertainty,uncertainty_selected,2.0,0.153846153846,0.1,0.0,0.0,132,20.0,13,0.153846153846,0.1,1.0,0.65,11.0,0.846153846154,0.55,0.1538461538461538,0.0,0.0,0.846153846154,0.55
DrugBAN,bindingdb,seed_5,target,base,0.9,0.2,0.2,uncertainty,uncertainty_selected,6.0,0.230769230769,0.3,0.0,0.0,132,20.0,26,0.230769230769,0.3,0.7692307692307693,1.0,14.0,0.5384615384617693,0.7,0.3,0.0,0.0,0.5384615384617693,0.7
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.1,0.05,prior,one_standard_error,6.0,0.5,0.127659574468,0.333333333333,0.085106382979,231,47.0,12,0.166666666667,0.042553191489,1.0,0.2553191489361702,10.0,0.833333333333,0.2127659574471702,0.1666666666666666,0.39999999999976005,0.40000000000062,0.5,0.1276595744681702
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.1,0.1,prior,one_standard_error,11.0,0.478260869565,0.234042553191,0.173913043478,0.085106382979,231,47.0,23,0.304347826087,0.148936170213,1.0,0.4893617021276595,16.0,0.6956521739129999,0.3404255319146595,0.3043478260869565,0.24999999999964062,0.25000000000098443,0.521739130435,0.2553191489366595
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.1,0.2,prior,one_standard_error,20.0,0.434782608696,0.425531914894,0.152173913043,0.148936170213,231,47.0,46,0.282608695652,0.276595744681,1.0,0.9787234042553192,33.0,0.717391304348,0.7021276595743191,0.2826086956521739,0.212121212120494,0.2121212121215905,0.565217391304,0.5531914893613192
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.2,0.05,uncertainty_support,one_standard_error,4.0,0.4,0.102564102564,0.2,0.051282051282,206,39.0,10,0.2,0.051282051282,1.0,0.2564102564102564,8.0,0.8,0.2051282051282563,0.2,0.25,0.24999999999968764,0.6,0.15384615384625638
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.2,0.1,uncertainty_support,one_standard_error,9.0,0.428571428571,0.230769230769,0.190476190476,0.102564102564,206,39.0,21,0.238095238095,0.128205128205,1.0,0.5384615384615384,16.0,0.761904761905,0.4102564102565385,0.238095238095238,0.24999999999967187,0.24999999999967187,0.5714285714289999,0.3076923076925384
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.2,0.2,uncertainty_support,one_standard_error,15.0,0.365853658537,0.384615384615,0.09756097561,0.102564102564,206,39.0,41,0.268292682927,0.282051282051,0.951219512195122,1.0,28.0,0.6829268292681219,0.7179487179490001,0.282051282051282,0.14285714285753573,0.14285714285694387,0.585365853658122,0.615384615385
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.1,0.05,uncertainty_support,one_standard_error,4.0,0.571428571429,0.16,0.285714285714,0.08,149,25.0,7,0.285714285714,0.08,1.0,0.28,5.0,0.714285714286,0.2,0.2857142857142857,0.39999999999943997,0.39999999999999997,0.42857142857099995,0.12000000000000002
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.1,0.1,uncertainty_support,one_standard_error,6.0,0.4,0.24,0.066666666667,0.04,149,25.0,15,0.333333333333,0.2,1.0,0.6,10.0,0.666666666667,0.3999999999999999,0.3333333333333333,0.10000000000044999,0.10000000000000002,0.6,0.36
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.1,0.2,uncertainty_support,one_standard_error,13.0,0.433333333333,0.52,0.2,0.24,149,25.0,30,0.233333333333,0.28,0.8333333333333334,1.0,18.0,0.6000000000003334,0.72,0.28,0.33333333333314813,0.3333333333333333,0.40000000000033337,0.48
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.2,0.05,uncertainty_support,one_standard_error,3.0,0.428571428571,0.15,0.428571428571,0.15,132,20.0,7,0.0,0.0,1.0,0.35,7.0,1.0,0.35,0.0,0.428571428571,0.4285714285714286,0.5714285714289999,0.19999999999999998
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.2,0.1,uncertainty_support,one_standard_error,3.0,0.230769230769,0.15,0.076923076923,0.05,132,20.0,13,0.153846153846,0.1,1.0,0.65,11.0,0.846153846154,0.55,0.1538461538461538,0.09090909090898347,0.09090909090909091,0.769230769231,0.5
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.2,0.2,uncertainty_support,one_standard_error,11.0,0.423076923077,0.55,0.192307692308,0.25,132,20.0,26,0.230769230769,0.3,0.7692307692307693,1.0,14.0,0.5384615384617693,0.7,0.3,0.3571428571432755,0.35714285714285715,0.34615384615376926,0.44999999999999996
DrugBAN,bindingdb,seed_6,target,base,0.8,0.1,0.05,uncertainty,uncertainty_selected,0.0,0.0,0.0,0.0,0.0,155,17.0,8,0.0,0.0,1.0,0.4705882352941176,8.0,1.0,0.4705882352941176,0.0,0.0,0.0,1.0,0.4705882352941176
DrugBAN,bindingdb,seed_6,target,base,0.8,0.1,0.1,uncertainty,uncertainty_selected,0.0,0.0,0.0,0.0,0.0,155,17.0,16,0.0,0.0,1.0,0.9411764705882352,16.0,1.0,0.9411764705882352,0.0,0.0,0.0,1.0,0.9411764705882352
DrugBAN,bindingdb,seed_6,target,base,0.8,0.1,0.2,uncertainty,uncertainty_selected,2.0,0.064516129032,0.117647058824,0.0,0.0,155,17.0,31,0.064516129032,0.117647058824,0.5483870967741935,1.0,15.0,0.4838709677421935,0.882352941176,0.1176470588235294,0.0,0.0,0.4838709677421935,0.882352941176
DrugBAN,bindingdb,seed_6,target,base,0.8,0.2,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.142857142857,0.0625,0.0,0.0,138,16.0,7,0.142857142857,0.0625,1.0,0.4375,6.0,0.857142857143,0.375,0.1428571428571428,0.0,0.0,0.857142857143,0.375
DrugBAN,bindingdb,seed_6,target,base,0.8,0.2,0.1,uncertainty,no_finite_group_cv_candidate,1.0,0.071428571429,0.0625,0.0,0.0,138,16.0,14,0.071428571429,0.0625,1.0,0.875,13.0,0.928571428571,0.8125,0.0714285714285714,0.0,0.0,0.9285714285710001,0.8125
DrugBAN,bindingdb,seed_6,target,base,0.8,0.2,0.2,uncertainty,no_finite_group_cv_candidate,2.0,0.071428571429,0.125,0.0,0.0,138,16.0,28,0.071428571429,0.125,0.5714285714285714,1.0,14.0,0.4999999999995714,0.875,0.125,0.0,0.0,0.4999999999995714,0.875
DrugBAN,bindingdb,seed_6,target,base,0.9,0.1,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.166666666667,0.066666666667,0.0,0.0,127,15.0,6,0.166666666667,0.066666666667,1.0,0.4,5.0,0.833333333333,0.333333333333,0.1666666666666666,0.0,0.0,0.833333333333,0.333333333333
DrugBAN,bindingdb,seed_6,target,base,0.9,0.1,0.1,uncertainty,no_finite_group_cv_candidate,1.0,0.076923076923,0.066666666667,0.0,0.0,127,15.0,13,0.076923076923,0.066666666667,1.0,0.8666666666666667,12.0,0.923076923077,0.7999999999996668,0.0769230769230769,0.0,0.0,0.923076923077,0.7999999999996668
DrugBAN,bindingdb,seed_6,target,base,0.9,0.1,0.2,uncertainty,no_finite_group_cv_candidate,3.0,0.12,0.2,0.0,0.0,127,15.0,25,0.12,0.2,0.6,1.0,12.0,0.48,0.8,0.2,0.0,0.0,0.48,0.8
DrugBAN,bindingdb,seed_6,target,base,0.9,0.2,0.05,uncertainty,no_finite_group_cv_candidate,1.0,0.166666666667,0.071428571429,0.0,0.0,113,14.0,6,0.166666666667,0.071428571429,1.0,0.4285714285714285,5.0,0.833333333333,0.3571428571424285,0.1666666666666666,0.0,0.0,0.833333333333,0.3571428571424285
DrugBAN,bindingdb,seed_6,target,base,0.9,0.2,0.1,uncertainty,no_finite_group_cv_candidate,2.0,0.181818181818,0.142857142857,0.0,0.0,113,14.0,11,0.181818181818,0.142857142857,1.0,0.7857142857142857,9.0,0.818181818182,0.6428571428572857,0.1818181818181818,0.0,0.0,0.818181818182,0.6428571428572857
DrugBAN,bindingdb,seed_6,target,base,0.9,0.2,0.2,uncertainty,no_finite_group_cv_candidate,4.0,0.173913043478,0.285714285714,0.0,0.0,113,14.0,23,0.173913043478,0.285714285714,0.6086956521739131,1.0,10.0,0.4347826086959131,0.714285714286,0.2857142857142857,0.0,0.0,0.4347826086959131,0.714285714286
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.1,0.05,uncertainty_support,one_standard_error,5.0,0.625,0.294117647059,0.625,0.294117647059,155,17.0,8,0.0,0.0,1.0,0.4705882352941176,8.0,1.0,0.4705882352941176,0.0,0.625,0.6250000000003751,0.375,0.17647058823511758
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.1,0.1,uncertainty_support,one_standard_error,9.0,0.5625,0.529411764706,0.5625,0.529411764706,155,17.0,16,0.0,0.0,1.0,0.9411764705882352,16.0,1.0,0.9411764705882352,0.0,0.5625,0.5625000000001251,0.4375,0.4117647058822351
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.1,0.2,uncertainty_support,one_standard_error,10.0,0.322580645161,0.588235294118,0.258064516129,0.470588235294,155,17.0,31,0.064516129032,0.117647058824,0.5483870967741935,1.0,15.0,0.4838709677421935,0.882352941176,0.1176470588235294,0.5333333333329823,0.5333333333334844,0.22580645161319352,0.411764705882
