model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
DrugBAN,human,seed_7,target,base,validation,native_source_domain_support,-0.561111111111,-0.36875,-4.8,-0.105263157895
DrugBAN,human,seed_7,target,base,validation,native_source_domain_support_after_fit,-0.642045454545,-0.502923976608,-4.8,-0.105263157895
DrugBAN,human,seed_7,target,base,validation,native_support_after_legacy,-0.104166666667,-0.072368421053,0.0,0.0
DrugBAN,human,seed_7,target,base,validation,prior,-0.333333333333,-0.2,-2.4,-0.052631578947
DrugBAN,human,seed_7,target,base,validation,prior_after_empirical_support,0.017045454545,0.007936507937,0.0,0.0
DrugBAN,human,seed_7,target,base,validation,source_domain_support,-0.291666666667,-0.225,-2.4,-0.052631578947
DrugBAN,human,seed_7,target,base,validation,target_sequence_support,-0.0125,-0.008639021797,0.0,0.0
DrugBAN,human,seed_8,drug,base,test,combined_empirical_support,,0.212369695941,-0.272213203463,-0.010141126989
DrugBAN,human,seed_8,drug,base,test,empirical_support,,0.200817260104,-0.272213203463,-0.010141126989
DrugBAN,human,seed_8,drug,base,test,empirical_support_after_prior,,0.166024380505,0.31233974359,0.018879404909
DrugBAN,human,seed_8,drug,base,test,fit_support,,-0.052553251415,-0.579905511156,-0.024847009342
DrugBAN,human,seed_8,drug,base,test,fit_support_after_legacy_source_domain,,0.081663061451,0.578463203463,0.016551383399
DrugBAN,human,seed_8,drug,base,test,fit_support_after_native_source_domain,,0.106079736501,0.102564102564,0.004901960784
DrugBAN,human,seed_8,drug,base,test,general_target_joint_support,,0.029863557752,0.621794871795,0.021167557932
DrugBAN,human,seed_8,drug,base,test,legacy_empirical_support,,-0.0262414972,-0.205128205128,-0.009803921569
DrugBAN,human,seed_8,drug,base,test,legacy_source_domain_support_after_fit,,0.026311754214,0.374777306027,0.015043087773
DrugBAN,human,seed_8,drug,base,test,legacy_support_after_native,,0.011552435837,0.0,0.0
DrugBAN,human,seed_8,drug,base,test,native_source_domain_support,,0.094737523603,-0.374777306027,-0.015043087773
DrugBAN,human,seed_8,drug,base,test,native_source_domain_support_after_fit,,0.253370511519,0.307692307692,0.014705882353
DrugBAN,human,seed_8,drug,base,test,native_support_after_legacy,,0.238611193142,-0.067084998335,-0.00033720542
DrugBAN,human,seed_8,drug,base,test,prior,,-0.102587022759,-0.579905511156,-0.024847009342
DrugBAN,human,seed_8,drug,base,test,prior_after_empirical_support,,-0.137379902358,0.004647435897,0.004173522556
DrugBAN,human,seed_8,drug,base,test,source_domain_support,,-0.107904558651,-0.783591408591,-0.026355304968
DrugBAN,human,seed_8,drug,base,test,target_sequence_support,,-0.03912270707,0.0,0.0
DrugBAN,human,seed_8,drug,base,validation,combined_empirical_support,0.351082251082,0.167358104858,2.392857142857,0.037749287749
DrugBAN,human,seed_8,drug,base,validation,empirical_support,0.313582251082,0.142736892737,2.392857142857,0.037749287749
DrugBAN,human,seed_8,drug,base,validation,empirical_support_after_prior,0.189583333333,0.243615667958,2.392857142857,0.037749287749
DrugBAN,human,seed_8,drug,base,validation,fit_support,0.186498917749,0.096921596922,1.214285714286,0.018518518519
DrugBAN,human,seed_8,drug,base,validation,fit_support_after_legacy_source_domain,-0.020833333333,0.0,0.0,0.0
