model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
DrugBAN,human,seed_6,target,base,0.9,0.2,0.2,test,audit_fit,both_unseen,4,1.0,0.0,0.0,0.0
DrugBAN,human,seed_6,target,base,0.9,0.2,0.2,test,source_train,all,4,1.0,0.0,0.0,0.0
DrugBAN,human,seed_6,target,base,0.9,0.2,0.2,test,source_train,both_unseen,4,1.0,0.0,0.0,0.0
DrugBAN,human,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,all,17,1.0,3.0,0.176470588235,0.0
DrugBAN,human,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,both_seen,1,0.058823529412,0.0,0.0,-0.176470588235
DrugBAN,human,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,both_unseen,9,0.529411764706,3.0,0.333333333333,0.156862745098
DrugBAN,human,seed_6,drug,base,0.8,0.1,0.2,test,audit_fit,target_unseen,7,0.411764705882,0.0,0.0,-0.176470588235
DrugBAN,human,seed_6,drug,base,0.8,0.1,0.2,test,source_train,all,17,1.0,3.0,0.176470588235,0.0
DrugBAN,human,seed_6,drug,base,0.8,0.1,0.2,test,source_train,both_unseen,17,1.0,3.0,0.176470588235,0.0
DrugBAN,human,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,all,15,1.0,2.0,0.133333333333,0.0
DrugBAN,human,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,both_seen,1,0.066666666667,0.0,0.0,-0.133333333333
DrugBAN,human,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,both_unseen,8,0.533333333333,2.0,0.25,0.116666666667
DrugBAN,human,seed_6,drug,base,0.8,0.2,0.2,test,audit_fit,target_unseen,6,0.4,0.0,0.0,-0.133333333333
DrugBAN,human,seed_6,drug,base,0.8,0.2,0.2,test,source_train,all,15,1.0,2.0,0.133333333333,0.0
DrugBAN,human,seed_6,drug,base,0.8,0.2,0.2,test,source_train,both_unseen,15,1.0,2.0,0.133333333333,0.0
DrugBAN,human,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,all,5,1.0,0.0,0.0,0.0
DrugBAN,human,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,both_unseen,4,0.8,0.0,0.0,0.0
DrugBAN,human,seed_6,drug,base,0.9,0.1,0.2,test,audit_fit,target_unseen,1,0.2,0.0,0.0,0.0
DrugBAN,human,seed_6,drug,base,0.9,0.1,0.2,test,source_train,all,5,1.0,0.0,0.0,0.0
DrugBAN,human,seed_6,drug,base,0.9,0.1,0.2,test,source_train,both_unseen,5,1.0,0.0,0.0,0.0
DrugBAN,human,seed_6,drug,base,0.9,0.2,0.2,test,audit_fit,all,4,1.0,0.0,0.0,0.0
DrugBAN,human,seed_6,drug,base,0.9,0.2,0.2,test,audit_fit,both_unseen,4,1.0,0.0,0.0,0.0
DrugBAN,human,seed_6,drug,base,0.9,0.2,0.2,test,source_train,all,4,1.0,0.0,0.0,0.0
DrugBAN,human,seed_6,drug,base,0.9,0.2,0.2,test,source_train,both_unseen,4,1.0,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,all,38,1.0,2.0,0.052631578947,0.0
DrugBAN,human,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,both_seen,5,0.131578947368,0.0,0.0,-0.052631578947
DrugBAN,human,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,both_unseen,16,0.421052631579,2.0,0.125,0.072368421053
DrugBAN,human,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,4,0.105263157895,0.0,0.0,-0.052631578947
DrugBAN,human,seed_7,target,base,0.8,0.1,0.2,test,audit_fit,target_unseen,13,0.342105263158,0.0,0.0,-0.052631578947
DrugBAN,human,seed_7,target,base,0.8,0.1,0.2,test,source_train,all,38,1.0,2.0,0.052631578947,0.0
DrugBAN,human,seed_7,target,base,0.8,0.1,0.2,test,source_train,both_unseen,38,1.0,2.0,0.052631578947,0.0
DrugBAN,human,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,all,34,1.0,1.0,0.029411764706,0.0
DrugBAN,human,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,both_seen,5,0.147058823529,0.0,0.0,-0.029411764706
DrugBAN,human,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,both_unseen,13,0.382352941176,1.0,0.076923076923,0.047511312217
DrugBAN,human,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,4,0.117647058824,0.0,0.0,-0.029411764706
DrugBAN,human,seed_7,target,base,0.8,0.2,0.2,test,audit_fit,target_unseen,12,0.352941176471,0.0,0.0,-0.029411764706
DrugBAN,human,seed_7,target,base,0.8,0.2,0.2,test,source_train,all,34,1.0,1.0,0.029411764706,0.0
DrugBAN,human,seed_7,target,base,0.8,0.2,0.2,test,source_train,both_unseen,34,1.0,1.0,0.029411764706,0.0
DrugBAN,human,seed_7,target,base,0.9,0.1,0.2,test,audit_fit,all,19,1.0,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.1,0.2,test,audit_fit,both_seen,3,0.157894736842,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.1,0.2,test,audit_fit,both_unseen,8,0.421052631579,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,3,0.157894736842,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.1,0.2,test,audit_fit,target_unseen,5,0.263157894737,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.1,0.2,test,source_train,all,19,1.0,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.1,0.2,test,source_train,both_unseen,19,1.0,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.2,0.2,test,audit_fit,all,17,1.0,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.2,0.2,test,audit_fit,both_seen,3,0.176470588235,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.2,0.2,test,audit_fit,both_unseen,7,0.411764705882,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,2,0.117647058824,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.2,0.2,test,audit_fit,target_unseen,5,0.294117647059,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.2,0.2,test,source_train,all,17,1.0,0.0,0.0,0.0
DrugBAN,human,seed_7,target,base,0.9,0.2,0.2,test,source_train,both_unseen,17,1.0,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,all,38,1.0,2.0,0.052631578947,0.0
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,both_seen,5,0.131578947368,0.0,0.0,-0.052631578947
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,both_unseen,19,0.5,2.0,0.105263157895,0.052631578947
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,4,0.105263157895,0.0,0.0,-0.052631578947
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,target_unseen,10,0.263157894737,0.0,0.0,-0.052631578947
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,source_train,all,38,1.0,2.0,0.052631578947,0.0
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,test,source_train,both_unseen,38,1.0,2.0,0.052631578947,0.0
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,all,34,1.0,1.0,0.029411764706,0.0
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,both_seen,5,0.147058823529,0.0,0.0,-0.029411764706
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,both_unseen,16,0.470588235294,1.0,0.0625,0.033088235294
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,4,0.117647058824,0.0,0.0,-0.029411764706
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,target_unseen,9,0.264705882353,0.0,0.0,-0.029411764706
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.2,test,source_train,all,34,1.0,1.0,0.029411764706,0.0
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.2,test,source_train,both_unseen,34,1.0,1.0,0.029411764706,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.1,0.2,test,audit_fit,all,19,1.0,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.1,0.2,test,audit_fit,both_seen,3,0.157894736842,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.1,0.2,test,audit_fit,both_unseen,8,0.421052631579,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,3,0.157894736842,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.1,0.2,test,audit_fit,target_unseen,5,0.263157894737,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.1,0.2,test,source_train,all,19,1.0,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.1,0.2,test,source_train,both_unseen,19,1.0,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.2,0.2,test,audit_fit,all,17,1.0,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.2,0.2,test,audit_fit,both_seen,3,0.176470588235,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.2,0.2,test,audit_fit,both_unseen,7,0.411764705882,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,2,0.117647058824,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.2,0.2,test,audit_fit,target_unseen,5,0.294117647059,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.2,0.2,test,source_train,all,17,1.0,0.0,0.0,0.0
DrugBAN,human,seed_7,drug,base,0.9,0.2,0.2,test,source_train,both_unseen,17,1.0,0.0,0.0,0.0
DrugBAN,human,seed_8,target,base,0.8,0.1,0.2,test,audit_fit,all,64,1.0,12.0,0.1875,0.0
DrugBAN,human,seed_8,target,base,0.8,0.1,0.2,test,audit_fit,both_seen,9,0.140625,0.0,0.0,-0.1875
DrugBAN,human,seed_8,target,base,0.8,0.1,0.2,test,audit_fit,both_unseen,35,0.546875,10.0,0.285714285714,0.098214285714
DrugBAN,human,seed_8,target,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,8,0.125,0.0,0.0,-0.1875
DrugBAN,human,seed_8,target,base,0.8,0.1,0.2,test,audit_fit,target_unseen,12,0.1875,2.0,0.166666666667,-0.020833333333
DrugBAN,human,seed_8,target,base,0.8,0.1,0.2,test,source_train,all,64,1.0,12.0,0.1875,0.0
DrugBAN,human,seed_8,target,base,0.8,0.1,0.2,test,source_train,both_unseen,64,1.0,12.0,0.1875,0.0
DrugBAN,human,seed_8,target,base,0.8,0.2,0.2,test,audit_fit,all,57,1.0,7.0,0.122807017544,0.0
DrugBAN,human,seed_8,target,base,0.8,0.2,0.2,test,audit_fit,both_seen,9,0.157894736842,0.0,0.0,-0.122807017544
DrugBAN,human,seed_8,target,base,0.8,0.2,0.2,test,audit_fit,both_unseen,30,0.526315789474,7.0,0.233333333333,0.110526315789
DrugBAN,human,seed_8,target,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,8,0.140350877193,0.0,0.0,-0.122807017544
DrugBAN,human,seed_8,target,base,0.8,0.2,0.2,test,audit_fit,target_unseen,10,0.175438596491,0.0,0.0,-0.122807017544
DrugBAN,human,seed_8,target,base,0.8,0.2,0.2,test,source_train,all,57,1.0,7.0,0.122807017544,0.0
