model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,comparison,metric,delta,selected_v2_profile
DrugBAN,biosnap,seed_7,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.068894,
DrugBAN,biosnap,seed_7,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,-0.041362,
DrugBAN,biosnap,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.122429,
DrugBAN,biosnap,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.170534,
DrugBAN,biosnap,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.169776,
DrugBAN,biosnap,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.07676,
DrugBAN,biosnap,seed_8,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.132662,
DrugBAN,biosnap,seed_8,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,-0.016705,
DrugBAN,biosnap,seed_8,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.052536,
DrugBAN,biosnap,seed_8,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.075704,
DrugBAN,biosnap,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.146914,
DrugBAN,biosnap,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,-0.012529,
DrugBAN,biosnap,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.049317,
DrugBAN,biosnap,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.072673,
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.128132,
DrugBAN,bindingdb,seed_4,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.175438,
DrugBAN,bindingdb,seed_4,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.109341,
DrugBAN,bindingdb,seed_4,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.166372,
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.136934,
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.158863,
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.126441,
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.169781,
DrugBAN,bindingdb,seed_5,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.193007,
DrugBAN,bindingdb,seed_5,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.253694,
DrugBAN,bindingdb,seed_5,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.260042,
DrugBAN,bindingdb,seed_5,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.215705,
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.183577,
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.264186,
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.263481,
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.208734,
DrugBAN,bindingdb,seed_6,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.175434,
DrugBAN,bindingdb,seed_6,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.089587,
DrugBAN,bindingdb,seed_6,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.252344,
DrugBAN,bindingdb,seed_6,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.204853,
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.076893,
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.121669,
DrugBAN,bindingdb,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.21436,
DrugBAN,bindingdb,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.207236,
DrugBAN,bindingdb,seed_7,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,-0.039879,
DrugBAN,bindingdb,seed_7,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,-0.039756,
DrugBAN,bindingdb,seed_7,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,-0.045841,
DrugBAN,bindingdb,seed_7,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,-0.092652,
DrugBAN,bindingdb,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.064848,
DrugBAN,bindingdb,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.063497,
DrugBAN,bindingdb,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.092274,
DrugBAN,bindingdb,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.103782,
DrugBAN,bindingdb,seed_8,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.008333,
DrugBAN,bindingdb,seed_8,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,-0.083334,
DrugBAN,bindingdb,seed_8,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,bindingdb,seed_8,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,bindingdb,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.008333,
DrugBAN,bindingdb,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,-0.083334,
DrugBAN,bindingdb,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,bindingdb,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,,
DrugBAN,human,seed_8,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.124552,
DrugBAN,human,seed_8,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.121066,
DrugBAN,human,seed_8,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.127933,
DrugBAN,human,seed_8,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.178029,
DrugBAN,human,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.116171,
DrugBAN,human,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.052778,
DrugBAN,human,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.124641,
DrugBAN,human,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auprc,0.203085,
PACE,biosnap,seed_4,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.091732,
PACE,biosnap,seed_4,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.107143,
PACE,biosnap,seed_4,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.104525,
PACE,biosnap,seed_4,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.119461,
PACE,biosnap,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.092105,
PACE,biosnap,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.104014,
PACE,biosnap,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.100224,
PACE,biosnap,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.120011,
PACE,biosnap,seed_5,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.110119,
PACE,biosnap,seed_5,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.187023,
PACE,biosnap,seed_5,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.222222,
PACE,biosnap,seed_5,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.186363,
PACE,biosnap,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.106647,
PACE,biosnap,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.205344,
PACE,biosnap,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.226739,
PACE,biosnap,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.186363,
PACE,biosnap,seed_6,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.082182,
PACE,biosnap,seed_6,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.126194,
PACE,biosnap,seed_6,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.119552,
PACE,biosnap,seed_6,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.135708,
PACE,biosnap,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.082511,
PACE,biosnap,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.122674,
PACE,biosnap,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.125156,
PACE,biosnap,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.134011,
PACE,biosnap,seed_7,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.033846,
PACE,biosnap,seed_7,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.005475,
PACE,biosnap,seed_7,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.044057,
PACE,biosnap,seed_7,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.002252,
PACE,biosnap,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.033333,
PACE,biosnap,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.009124,
PACE,biosnap,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.043033,
PACE,biosnap,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.006757,
PACE,biosnap,seed_8,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.09,
PACE,biosnap,seed_8,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.11303,
PACE,biosnap,seed_8,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.150226,
PACE,biosnap,seed_8,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.1144,
PACE,biosnap,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.093437,
PACE,biosnap,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.116693,
PACE,biosnap,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.151515,
PACE,biosnap,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.1112,
PACE,bindingdb,seed_4,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.075548,
PACE,bindingdb,seed_4,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.045985,
PACE,bindingdb,seed_4,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.003205,
PACE,bindingdb,seed_4,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.150769,
PACE,bindingdb,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.109518,
PACE,bindingdb,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.10867,
PACE,bindingdb,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.150641,
PACE,bindingdb,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.163076,
PACE,bindingdb,seed_5,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.005585,
PACE,bindingdb,seed_5,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.080808,
PACE,bindingdb,seed_5,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.28125,
PACE,bindingdb,seed_5,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.448276,
PACE,bindingdb,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.033297,
PACE,bindingdb,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.03108,
PACE,bindingdb,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.28125,
PACE,bindingdb,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.448276,
PACE,bindingdb,seed_6,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.242064,
PACE,bindingdb,seed_6,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.256579,
PACE,bindingdb,seed_6,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,,
PACE,bindingdb,seed_6,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,,
PACE,bindingdb,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.051587,
PACE,bindingdb,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.105263,
PACE,bindingdb,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,,
PACE,bindingdb,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,,
PACE,bindingdb,seed_7,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.342548,
PACE,bindingdb,seed_7,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.314103,
PACE,bindingdb,seed_7,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,,
PACE,bindingdb,seed_7,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,,
PACE,bindingdb,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.026442,
PACE,bindingdb,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.052885,
PACE,bindingdb,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,,
PACE,bindingdb,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,,
PACE,bindingdb,seed_8,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.022661,
PACE,bindingdb,seed_8,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.027976,
PACE,bindingdb,seed_8,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.019048,
PACE,bindingdb,seed_8,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.03125,
PACE,bindingdb,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.025156,
PACE,bindingdb,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.060714,
PACE,bindingdb,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.028572,
PACE,bindingdb,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.03125,
PACE,human,seed_4,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.089101,
PACE,human,seed_4,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.174603,
PACE,human,seed_4,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.262443,
PACE,human,seed_4,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.156892,
PACE,human,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.059689,
PACE,human,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.156288,
PACE,human,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.17828,
PACE,human,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.174487,
PACE,human,seed_5,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.174648,
PACE,human,seed_5,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.217949,
PACE,human,seed_5,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.165258,
PACE,human,seed_5,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.182052,
PACE,human,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.156808,
PACE,human,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.124359,
PACE,human,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.159625,
PACE,human,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.120513,
PACE,human,seed_6,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.018029,
PACE,human,seed_6,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.04375,
PACE,human,seed_6,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.001466,
PACE,human,seed_6,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.028249,
PACE,human,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.064904,
PACE,human,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,,
PACE,human,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,,
PACE,human,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,,
PACE,human,seed_7,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.269047,
PACE,human,seed_7,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.663195,
PACE,human,seed_7,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.207989,
PACE,human,seed_7,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.428572,
PACE,human,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.07619,
PACE,human,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.111112,
PACE,human,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.184573,
PACE,human,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.269842,
PACE,human,seed_8,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.351598,
PACE,human,seed_8,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.266998,
PACE,human,seed_8,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.315068,
PACE,human,seed_8,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.270834,
PACE,human,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.318493,
PACE,human,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.255389,
PACE,human,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.28269,
PACE,human,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,-0.267046,
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.135779,
TAPB,biosnap,seed_4,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.130592,
TAPB,biosnap,seed_4,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.134106,
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.214333,
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.139179,
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.146053,
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.130795,
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.217651,
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.140187,
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.094415,
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.048193,
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.054054,
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.133177,
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.0625,
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.037866,
TAPB,biosnap,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.054054,
TAPB,biosnap,seed_6,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.134783,
TAPB,biosnap,seed_6,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.178432,
TAPB,biosnap,seed_6,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.15,
TAPB,biosnap,seed_6,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,error_detection_auroc,0.164557,
