model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
TAPB,bindingdb,seed_6,target,base,validation,fit_support,,,,
TAPB,bindingdb,seed_6,target,base,validation,fit_support_after_legacy_source_domain,,,,
TAPB,bindingdb,seed_6,target,base,validation,fit_support_after_native_source_domain,,,,
TAPB,bindingdb,seed_6,target,base,validation,general_target_joint_support,,,,
TAPB,bindingdb,seed_6,target,base,validation,legacy_empirical_support,,,,
TAPB,bindingdb,seed_6,target,base,validation,legacy_source_domain_support_after_fit,,,,
TAPB,bindingdb,seed_6,target,base,validation,legacy_support_after_native,,,,
TAPB,bindingdb,seed_6,target,base,validation,native_source_domain_support,,,,
TAPB,bindingdb,seed_6,target,base,validation,native_source_domain_support_after_fit,,,,
TAPB,bindingdb,seed_6,target,base,validation,native_support_after_legacy,,,,
TAPB,bindingdb,seed_6,target,base,validation,prior,,,,
TAPB,bindingdb,seed_6,target,base,validation,prior_after_empirical_support,,,,
TAPB,bindingdb,seed_6,target,base,validation,source_domain_support,,,,
TAPB,bindingdb,seed_6,target,base,validation,target_sequence_support,,,,
TAPB,bindingdb,seed_7,drug,base,test,combined_empirical_support,,0.304101771648,1.892371013741,0.095766530218
TAPB,bindingdb,seed_7,drug,base,test,empirical_support,,0.245234981383,1.254691686112,0.063930818504
TAPB,bindingdb,seed_7,drug,base,test,empirical_support_after_prior,,0.171170938386,0.923459780918,0.046483242367
TAPB,bindingdb,seed_7,drug,base,test,fit_support,,0.188112931331,1.326617999741,0.067160227983
TAPB,bindingdb,seed_7,drug,base,test,fit_support_after_legacy_source_domain,,0.196439514298,0.919880520266,0.043534548108
TAPB,bindingdb,seed_7,drug,base,test,fit_support_after_native_source_domain,,0.130264449684,0.568518548526,0.026642480149
TAPB,bindingdb,seed_7,drug,base,test,general_target_joint_support,,0.027881976595,0.101547240947,0.003337194648
TAPB,bindingdb,seed_7,drug,base,test,legacy_empirical_support,,0.208383349575,1.199988927059,0.060323568708
TAPB,bindingdb,seed_7,drug,base,test,legacy_source_domain_support_after_fit,,0.020270418244,-0.126629072682,-0.006836659276
TAPB,bindingdb,seed_7,drug,base,test,legacy_support_after_native,,0.058866790266,0.637679327629,0.031835711714
TAPB,bindingdb,seed_7,drug,base,test,native_source_domain_support,,0.114970531699,0.686173137585,0.037288338355
TAPB,bindingdb,seed_7,drug,base,test,native_source_domain_support_after_fit,,0.057122050052,-0.071926313629,-0.003229409479
TAPB,bindingdb,seed_7,drug,base,test,native_support_after_legacy,,0.095718422074,0.692382086682,0.03544296151
TAPB,bindingdb,seed_7,drug,base,test,prior,,0.111418359544,0.403158218823,0.020676985616
TAPB,bindingdb,seed_7,drug,base,test,prior_after_empirical_support,,0.037354316547,0.071926313629,0.003229409479
