model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,test,residual,calibrated,106,14.0,0.132075471698,0.236934993228,0.120966049485,0.105266066637
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,candidate,raw,509,91.0,0.178781925344,0.010751214239,0.172987920167,0.168030711105
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,candidate,calibrated,509,91.0,0.178781925344,0.240656942239,0.143779783367,0.061875016895
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,deferred,raw,102,34.0,0.333333333333,0.033422541224,0.312222928589,0.299910792109
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,deferred,calibrated,102,34.0,0.333333333333,0.322239923042,0.222350234049,0.011093410291
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,residual,raw,407,57.0,0.140049140049,0.005069456616,0.138093642872,0.134979683434
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,validation,residual,calibrated,407,57.0,0.140049140049,0.220211084643,0.124088908749,0.080161944593
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,candidate,raw,118,19.0,0.161016949153,0.011383710393,0.154635837828,0.149633238759
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,candidate,calibrated,118,19.0,0.161016949153,0.246307348185,0.134070952033,0.103466485252
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,deferred,raw,24,9.0,0.375,0.032733345391,0.350618907143,0.342266654609
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,deferred,calibrated,24,9.0,0.375,0.32126629033,0.236316223455,0.05373370967
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,residual,raw,94,10.0,0.106382978723,0.005932739755,0.104597607364,0.100450238968
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,test,residual,calibrated,94,10.0,0.106382978723,0.227168894872,0.10796577635,0.120785916148
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,candidate,raw,797,164.0,0.205771643664,0.020389450298,0.192011717901,0.185382193366
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,candidate,calibrated,797,164.0,0.205771643664,0.286217473995,0.160483902991,0.081960768277
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,deferred,raw,80,34.0,0.425,0.075605953123,0.364667371446,0.349394046877
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,deferred,calibrated,80,34.0,0.425,0.384743797981,0.244772960122,0.040256202019
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,residual,raw,717,130.0,0.181311018131,0.014228613162,0.172747488775,0.167082404969
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,validation,residual,calibrated,717,130.0,0.181311018131,0.275224299771,0.151079266212,0.095597250318
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,test,candidate,raw,186,41.0,0.220430107527,0.017781659485,0.210107935585,0.202648448042
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,test,candidate,calibrated,186,41.0,0.220430107527,0.278525141944,0.166364870252,0.058095034418
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,test,deferred,raw,19,7.0,0.368421052632,0.075379650457,0.324105397462,0.293041402175
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,test,deferred,calibrated,19,7.0,0.368421052632,0.369778986376,0.235312712497,0.001357933744
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,test,residual,raw,167,34.0,0.203592814371,0.011228594644,0.197138164473,0.192364219727
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,test,residual,calibrated,167,34.0,0.203592814371,0.268142968027,0.158520504966,0.064550153656
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,candidate,raw,797,164.0,0.205771643664,0.020389450298,0.192011717901,0.185382193366
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,validation,candidate,calibrated,797,164.0,0.205771643664,0.286217473995,0.160483902991,0.081960768277
