model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
DrugBAN,biosnap,seed_5,target,base,test,empirical_support_after_prior,,0.254913965553,1.534800674134,0.071408192186
DrugBAN,biosnap,seed_5,target,base,test,fit_support,,0.356794674107,1.711561252974,0.079644221959
DrugBAN,biosnap,seed_5,target,base,test,fit_support_after_legacy_source_domain,,0.248574242729,1.217607968493,0.056784000549
DrugBAN,biosnap,seed_5,target,base,test,fit_support_after_native_source_domain,,0.175637922515,0.732063911934,0.034998303842
DrugBAN,biosnap,seed_5,target,base,test,general_target_joint_support,,-0.022353203137,0.129330162505,0.00632032474
DrugBAN,biosnap,seed_5,target,base,test,legacy_empirical_support,,0.360784158047,1.814783041095,0.084166712181
DrugBAN,biosnap,seed_5,target,base,test,legacy_source_domain_support_after_fit,,0.00398948394,0.103221788121,0.004522490222
DrugBAN,biosnap,seed_5,target,base,test,legacy_support_after_native,,-0.01196735449,0.0,0.0
DrugBAN,biosnap,seed_5,target,base,test,native_source_domain_support,,0.173846926359,0.607395150256,0.027432745024
DrugBAN,biosnap,seed_5,target,base,test,native_source_domain_support_after_fit,,-0.007309825233,-0.372102190784,-0.017213173093
DrugBAN,biosnap,seed_5,target,base,test,native_support_after_legacy,,-0.023266663663,-0.475323978905,-0.021735663315
DrugBAN,biosnap,seed_5,target,base,test,prior,,0.066059564339,-0.012093393189,-0.00048814112
DrugBAN,biosnap,seed_5,target,base,test,prior_after_empirical_support,,-0.028511318982,0.183248218756,0.0084890022
DrugBAN,biosnap,seed_5,target,base,test,source_domain_support,,0.112209915318,0.597175072602,0.027382711632
DrugBAN,biosnap,seed_5,target,base,test,target_sequence_support,,-0.012014844393,-0.080908317278,-0.00398431571
DrugBAN,biosnap,seed_5,target,base,validation,combined_empirical_support,0.028705993072,0.042706525967,0.211325034066,0.009023918444
DrugBAN,biosnap,seed_5,target,base,validation,empirical_support,0.042133054779,0.057733485081,0.279745321937,0.011910438906
DrugBAN,biosnap,seed_5,target,base,validation,empirical_support_after_prior,-0.028384885662,-0.001569160649,-0.288259188765,-0.011533635845
