model,dataset,test_run,group_axis,review_fraction,method,delta_error_detection_auprc_vs_pause,delta_review_error_rate_vs_pause,delta_combined_recall_of_candidate_errors_vs_pause,delta_retained_accuracy_gain_vs_residual_vs_pause
PACE,biosnap,seed_6,target,0.05,native_density,-0.149524928374,-0.251984126984,-0.114906832298,-0.01308864892
PACE,biosnap,seed_6,target,0.05,native_max_shift,-0.148728122718,-0.251984126984,-0.114906832298,-0.01308864892
PACE,biosnap,seed_6,target,0.05,raw_uncertainty,-0.011811585686,0.0,0.0,0.0
PACE,biosnap,seed_6,target,0.1,fixed_hgb_upe,0.240603879418,0.156858137992,0.150621118012,0.017624745291
PACE,biosnap,seed_6,target,0.1,native_density,-0.149524928374,-0.222592326404,-0.19798136646,-0.025138461068
PACE,biosnap,seed_6,target,0.1,native_max_shift,-0.148728122718,-0.222592326404,-0.19798136646,-0.025138461068
PACE,biosnap,seed_6,target,0.1,raw_uncertainty,-0.011811585686,0.00469924812,0.00698757764,0.000496031746
PACE,biosnap,seed_6,target,0.2,fixed_hgb_upe,0.240603879418,0.095659861789,0.172360248447,0.023748955722
PACE,biosnap,seed_6,target,0.2,native_density,-0.149524928374,-0.190366738754,-0.341614906832,-0.047111528822
PACE,biosnap,seed_6,target,0.2,native_max_shift,-0.148728122718,-0.190366738754,-0.341614906832,-0.047111528822
PACE,biosnap,seed_6,target,0.2,raw_uncertainty,-0.011811585686,0.008928571429,0.017857142857,0.002232142857
PACE,biosnap,seed_6,target,0.3,fixed_hgb_upe,0.240603879418,0.06571935157,0.176242236024,0.028174500076
PACE,biosnap,seed_6,target,0.3,native_density,-0.149524928374,-0.136855369808,-0.370341614907,-0.058653245093
PACE,biosnap,seed_6,target,0.3,native_max_shift,-0.148728122718,-0.143662613982,-0.395186335404,-0.061568595827
PACE,biosnap,seed_6,target,0.3,raw_uncertainty,-0.011811585686,0.004464285714,0.010869565217,0.001908396947
PACE,biosnap,seed_7,drug,0.05,fixed_hgb_upe,0.082893026041,0.035714285714,0.016666666667,0.001811594203
PACE,biosnap,seed_7,drug,0.05,native_density,-0.17719911656,-0.285714285714,-0.177083333333,-0.014589043152
PACE,biosnap,seed_7,drug,0.05,native_max_shift,-0.178263565532,-0.254464285714,-0.160416666666,-0.012976139927
PACE,biosnap,seed_7,drug,0.05,raw_uncertainty,0.010969098935,-0.129464285714,-0.066666666667,-0.00665030388
PACE,biosnap,seed_7,drug,0.1,fixed_hgb_upe,0.082893026041,0.070570054945,0.08125,0.007654226302
PACE,biosnap,seed_7,drug,0.1,native_density,-0.17719911656,-0.213198260073,-0.272916666666,-0.023584820596
PACE,biosnap,seed_7,drug,0.1,native_max_shift,-0.178263565532,-0.213198260073,-0.272916666666,-0.023584820596
PACE,biosnap,seed_7,drug,0.1,raw_uncertainty,0.010969098935,-0.052941849817,-0.05,-0.005807906494
PACE,biosnap,seed_7,drug,0.2,fixed_hgb_upe,0.082893026041,0.024766899767,0.064583333333,0.00625
PACE,biosnap,seed_7,drug,0.2,native_density,-0.17719911656,-0.169243612459,-0.433333333333,-0.04248572829
PACE,biosnap,seed_7,drug,0.2,native_max_shift,-0.178263565532,-0.169243612459,-0.433333333333,-0.04248572829
PACE,biosnap,seed_7,drug,0.2,raw_uncertainty,0.010969098935,-0.023772204806,-0.05,-0.00600132626
PACE,biosnap,seed_7,drug,0.3,fixed_hgb_upe,0.082893026041,0.010420951597,0.033333333333,0.004611328044
PACE,biosnap,seed_7,drug,0.3,native_density,-0.17719911656,-0.107812530606,-0.416666666667,-0.046111309769
PACE,biosnap,seed_7,drug,0.3,native_max_shift,-0.178263565532,-0.107812530606,-0.416666666667,-0.046111309769
PACE,biosnap,seed_7,drug,0.3,raw_uncertainty,0.010969098935,-0.000942684766,0.0,-0.000339167006
PACE,biosnap,seed_7,target,0.05,fixed_hgb_upe,0.062215965546,0.238095238095,0.13125,0.012368379291
PACE,biosnap,seed_7,target,0.05,native_density,-0.188168215495,-0.15625,-0.110416666667,-0.007938739272
PACE,biosnap,seed_7,target,0.05,native_max_shift,-0.189232664466,-0.125,-0.09375,-0.006325836046
PACE,biosnap,seed_7,target,0.05,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,biosnap,seed_7,target,0.1,fixed_hgb_upe,0.062215965546,0.070798992674,0.066666666667,0.007716303441
PACE,biosnap,seed_7,target,0.1,native_density,-0.188168215495,-0.160256410256,-0.222916666667,-0.017776914102
PACE,biosnap,seed_7,target,0.1,native_max_shift,-0.189232664466,-0.160256410256,-0.222916666667,-0.017776914102
PACE,biosnap,seed_7,target,0.1,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,biosnap,seed_7,target,0.2,fixed_hgb_upe,0.062215965546,0.021523329244,0.035416666667,0.00543910737
PACE,biosnap,seed_7,target,0.2,native_density,-0.188168215495,-0.145471407653,-0.383333333333,-0.03648440203
PACE,biosnap,seed_7,target,0.2,native_max_shift,-0.189232664466,-0.145471407653,-0.383333333333,-0.03648440203
PACE,biosnap,seed_7,target,0.2,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,biosnap,seed_7,target,0.3,fixed_hgb_upe,0.062215965546,0.010783858998,0.033333333333,0.004668229981
PACE,biosnap,seed_7,target,0.3,native_density,-0.188168215495,-0.10686984584,-0.416666666667,-0.045772142763
PACE,biosnap,seed_7,target,0.3,native_max_shift,-0.189232664466,-0.10686984584,-0.416666666667,-0.045772142763
PACE,biosnap,seed_7,target,0.3,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,biosnap,seed_8,drug,0.05,fixed_hgb_upe,-0.033307235523,-0.026785714285,-0.004375,-0.001336348684
PACE,biosnap,seed_8,drug,0.05,native_density,-0.373118999646,-0.464781746032,-0.18375,-0.024956597222
PACE,biosnap,seed_8,drug,0.05,native_max_shift,-0.373182662498,-0.437003968254,-0.17375,-0.023494608918
PACE,biosnap,seed_8,drug,0.05,raw_uncertainty,-0.231859987981,-0.279761904762,-0.1125,-0.015053910819
PACE,biosnap,seed_8,drug,0.1,fixed_hgb_upe,-0.033307235523,-0.078472222222,-0.06125,-0.008665067135
PACE,biosnap,seed_8,drug,0.1,native_density,-0.373118999646,-0.398660714286,-0.3175,-0.044516338177
PACE,biosnap,seed_8,drug,0.1,native_max_shift,-0.373182662498,-0.398660714286,-0.3175,-0.044516338177
PACE,biosnap,seed_8,drug,0.1,raw_uncertainty,-0.231859987981,-0.243849206349,-0.200625,-0.027178116414
PACE,biosnap,seed_8,drug,0.2,fixed_hgb_upe,-0.033307235523,-0.02505787037,-0.046875,-0.006196161582
PACE,biosnap,seed_8,drug,0.2,native_density,-0.373118999646,-0.287962962963,-0.455625,-0.071683363692
PACE,biosnap,seed_8,drug,0.2,native_max_shift,-0.373182662498,-0.255613425926,-0.404375,-0.063630132438
PACE,biosnap,seed_8,drug,0.2,raw_uncertainty,-0.231859987981,-0.163657407407,-0.2675,-0.040675280814
PACE,biosnap,seed_8,drug,0.3,fixed_hgb_upe,-0.033307235523,-0.033207528181,-0.0825,-0.014196408868
PACE,biosnap,seed_8,drug,0.3,native_density,-0.373118999646,-0.205973228664,-0.485625,-0.088161983181
PACE,biosnap,seed_8,drug,0.3,native_max_shift,-0.373182662498,-0.179820853462,-0.424375,-0.076971516842
PACE,biosnap,seed_8,drug,0.3,raw_uncertainty,-0.231859987981,-0.106219806763,-0.25625,-0.045510592519
PACE,biosnap,seed_8,target,0.05,fixed_hgb_upe,0.115233869001,0.157242063492,0.06125,0.0084406981
PACE,biosnap,seed_8,target,0.05,native_density,-0.241974992209,-0.374503968254,-0.15375,-0.020205135234
PACE,biosnap,seed_8,target,0.05,native_max_shift,-0.24203865506,-0.346726190476,-0.14375,-0.01874314693
PACE,biosnap,seed_8,target,0.05,raw_uncertainty,-0.100715980544,-0.189484126984,-0.0825,-0.01030244883
PACE,biosnap,seed_8,target,0.1,fixed_hgb_upe,0.115233869001,0.078472222222,0.06125,0.008665067135
PACE,biosnap,seed_8,target,0.1,native_density,-0.241974992209,-0.286160714286,-0.230625,-0.032097441178
PACE,biosnap,seed_8,target,0.1,native_max_shift,-0.24203865506,-0.286160714286,-0.230625,-0.032097441178
PACE,biosnap,seed_8,target,0.1,raw_uncertainty,-0.100715980544,-0.131349206349,-0.11375,-0.014759219415
PACE,biosnap,seed_8,target,0.2,fixed_hgb_upe,0.115233869001,0.012268518518,0.003125,0.00313543564
PACE,biosnap,seed_8,target,0.2,native_density,-0.241974992209,-0.242824074074,-0.395625,-0.06039864147
PACE,biosnap,seed_8,target,0.2,native_max_shift,-0.24203865506,-0.210474537037,-0.344375,-0.052345410216
PACE,biosnap,seed_8,target,0.2,raw_uncertainty,-0.100715980544,-0.118518518518,-0.2075,-0.029390558592
PACE,biosnap,seed_8,target,0.3,fixed_hgb_upe,0.115233869001,-0.011569041868,-0.036875,-0.004893473858
PACE,biosnap,seed_8,target,0.3,native_density,-0.241974992209,-0.179705112722,-0.43,-0.076874921187
PACE,biosnap,seed_8,target,0.3,native_max_shift,-0.24203865506,-0.15355273752,-0.36875,-0.065684454848
PACE,biosnap,seed_8,target,0.3,raw_uncertainty,-0.100715980544,-0.079951690821,-0.200625,-0.034223530524
PACE,human,seed_4,drug,0.05,fixed_hgb_upe,-0.225601568266,-0.294565609228,-0.0611481615,-0.016813112023
PACE,human,seed_4,drug,0.05,native_density,-0.288445958198,-0.1875,-0.038815789474,-0.010686341302
PACE,human,seed_4,drug,0.05,native_max_shift,-0.290948244112,-0.1875,-0.038815789474,-0.010686341302
PACE,human,seed_4,drug,0.05,raw_uncertainty,0.006325058158,0.0,0.000657894737,0.000150966183
PACE,human,seed_4,drug,0.1,fixed_hgb_upe,-0.225601568266,-0.303791799705,-0.121077265081,-0.034054426009
PACE,human,seed_4,drug,0.1,native_density,-0.288445958198,-0.383928571428,-0.153947368421,-0.042288659936
PACE,human,seed_4,drug,0.1,native_max_shift,-0.290948244112,-0.383928571428,-0.153947368421,-0.042288659936
PACE,human,seed_4,drug,0.1,raw_uncertainty,0.006325058158,-0.03125,-0.0125,-0.003676470588
PACE,human,seed_4,drug,0.2,fixed_hgb_upe,-0.225601568266,-0.170362177856,-0.132266131939,-0.042613542714
PACE,human,seed_4,drug,0.2,native_density,-0.288445958198,-0.378982843138,-0.307894736842,-0.094293973049
PACE,human,seed_4,drug,0.2,native_max_shift,-0.290948244112,-0.331985294118,-0.269736842105,-0.082731263017
PACE,human,seed_4,drug,0.2,raw_uncertainty,0.006325058158,0.016666666667,0.0125,0.004098360656
PACE,human,seed_4,drug,0.3,fixed_hgb_upe,-0.225601568266,-0.148700452646,-0.180031993511,-0.064616097554
PACE,human,seed_4,drug,0.3,native_density,-0.288445958198,-0.257219519611,-0.321052631579,-0.112363752833
PACE,human,seed_4,drug,0.3,native_max_shift,-0.290948244112,-0.299068105807,-0.372368421053,-0.130605947797
PACE,human,seed_4,drug,0.3,raw_uncertainty,0.006325058158,-0.000494071146,-0.000657894737,-0.000184979652
PACE,human,seed_4,target,0.05,fixed_hgb_upe,-0.175188823419,-0.344565609228,-0.070753424658,-0.018825220286
PACE,human,seed_4,target,0.05,native_density,-0.243502106686,-0.1875,-0.038815789474,-0.010300538833
PACE,human,seed_4,target,0.05,native_max_shift,-0.246004392599,-0.1875,-0.038815789474,-0.010300538833
PACE,human,seed_4,target,0.05,raw_uncertainty,0.051268909671,0.0,0.000657894737,0.000536768652
PACE,human,seed_4,target,0.1,fixed_hgb_upe,-0.175188823419,-0.276708466371,-0.110463229993,-0.030425013556
PACE,human,seed_4,target,0.1,native_density,-0.243502106686,-0.290178571428,-0.115789473684,-0.031557340381
PACE,human,seed_4,target,0.1,native_max_shift,-0.246004392599,-0.290178571428,-0.115789473684,-0.031557340381
PACE,human,seed_4,target,0.1,raw_uncertainty,0.051268909671,0.0625,0.025657894737,0.007054848967
PACE,human,seed_4,target,0.2,fixed_hgb_upe,-0.175188823419,-0.123765698355,-0.093880964475,-0.031025204044
PACE,human,seed_4,target,0.2,native_density,-0.243502106686,-0.347610294118,-0.282236842105,-0.086307157634
PACE,human,seed_4,target,0.2,native_max_shift,-0.246004392599,-0.300612745098,-0.244078947368,-0.074744447602
PACE,human,seed_4,target,0.2,raw_uncertainty,0.051268909671,0.048039215686,0.038157894737,0.012085176071
PACE,human,seed_4,target,0.3,fixed_hgb_upe,-0.175188823419,-0.085893194686,-0.097428610053,-0.037094768554
PACE,human,seed_4,target,0.3,native_density,-0.243502106686,-0.247110063849,-0.307894736842,-0.107941485045
PACE,human,seed_4,target,0.3,native_max_shift,-0.246004392599,-0.288958650046,-0.359210526316,-0.126183680009
PACE,human,seed_4,target,0.3,raw_uncertainty,0.051268909671,0.009615384616,0.0125,0.004237288136
PACE,human,seed_5,drug,0.05,fixed_hgb_upe,0.049892427847,-0.25,-0.05,-0.011443367858
PACE,human,seed_5,drug,0.05,native_density,-0.089031870178,-0.0625,-0.0125,-0.002672903442
PACE,human,seed_5,drug,0.05,native_max_shift,-0.088158583234,-0.0625,-0.0125,-0.002672903442
PACE,human,seed_5,drug,0.05,raw_uncertainty,0.039687304286,0.0625,0.0125,0.003424657534
PACE,human,seed_5,drug,0.1,fixed_hgb_upe,0.049892427847,0.092881944444,0.034375,0.010716638434
PACE,human,seed_5,drug,0.1,native_density,-0.089031870178,-0.118055555556,-0.05,-0.013739883305
PACE,human,seed_5,drug,0.1,native_max_shift,-0.088158583234,-0.118055555556,-0.05,-0.013739883305
PACE,human,seed_5,drug,0.1,raw_uncertainty,0.039687304286,0.0,0.0,0.0
PACE,human,seed_5,drug,0.2,fixed_hgb_upe,0.049892427847,0.057843137255,0.0375,0.013733052829
PACE,human,seed_5,drug,0.2,native_density,-0.089031870178,-0.200980392157,-0.1625,-0.049146797568
PACE,human,seed_5,drug,0.2,native_max_shift,-0.088158583234,-0.138235294118,-0.1125,-0.033835904628
PACE,human,seed_5,drug,0.2,raw_uncertainty,0.039687304286,0.016666666667,0.0125,0.004032258065
PACE,human,seed_5,drug,0.3,fixed_hgb_upe,0.049892427847,0.073578595318,0.0875,0.031481481482
PACE,human,seed_5,drug,0.3,native_density,-0.089031870178,-0.13127090301,-0.1625,-0.056481481481
PACE,human,seed_5,drug,0.3,native_max_shift,-0.088158583234,-0.172240802675,-0.2125,-0.074074074074
PACE,human,seed_5,drug,0.3,raw_uncertainty,0.039687304286,0.010869565218,0.0125,0.00462962963
PACE,human,seed_5,target,0.05,fixed_hgb_upe,-0.001260019096,-0.223214285714,-0.044642857143,-0.0107811083
PACE,human,seed_5,target,0.05,native_density,-0.127552262006,-0.0625,-0.0125,-0.003048780488
PACE,human,seed_5,target,0.05,native_max_shift,-0.126678975063,-0.0625,-0.0125,-0.003048780488
PACE,human,seed_5,target,0.05,raw_uncertainty,0.001166912458,0.0625,0.0125,0.003048780488
PACE,human,seed_5,target,0.1,fixed_hgb_upe,-0.001260019096,0.069444444444,0.025,0.00799924713
PACE,human,seed_5,target,0.1,native_density,-0.127552262006,-0.118055555556,-0.05,-0.013739883305
PACE,human,seed_5,target,0.1,native_max_shift,-0.126678975063,-0.118055555556,-0.05,-0.013739883305
PACE,human,seed_5,target,0.1,raw_uncertainty,0.001166912458,0.0,0.0,0.0
PACE,human,seed_5,target,0.2,fixed_hgb_upe,-0.001260019096,0.005196078431,-0.00125,0.001028517999
PACE,human,seed_5,target,0.2,native_density,-0.127552262006,-0.23431372549,-0.1875,-0.057211313698
PACE,human,seed_5,target,0.2,native_max_shift,-0.126678975063,-0.171568627451,-0.1375,-0.041900420757
PACE,human,seed_5,target,0.2,raw_uncertainty,0.001166912458,-0.016666666667,-0.0125,-0.004032258064
PACE,human,seed_5,target,0.3,fixed_hgb_upe,-0.001260019096,0.054243311037,0.065625,0.023263888889
PACE,human,seed_5,target,0.3,native_density,-0.127552262006,-0.172240802676,-0.2125,-0.074074074074
PACE,human,seed_5,target,0.3,native_max_shift,-0.126678975063,-0.21321070234,-0.2625,-0.091666666667
PACE,human,seed_5,target,0.3,raw_uncertainty,0.001166912458,-0.030100334448,-0.0375,-0.012962962963
PACE,human,seed_6,drug,0.05,fixed_hgb_upe,-0.010291606332,-0.1,-0.023529411765,-0.005479452054
PACE,human,seed_6,drug,0.05,native_density,-0.331488424257,-0.3125,-0.060661764706,-0.015347754163
PACE,human,seed_6,drug,0.05,native_max_shift,-0.338293861354,-0.3125,-0.060661764706,-0.015347754163
PACE,human,seed_6,drug,0.05,raw_uncertainty,0.005355852669,0.0,0.0,0.0
PACE,human,seed_6,drug,0.1,fixed_hgb_upe,-0.010291606332,0.017857142857,0.008403361345,0.002070393375
PACE,human,seed_6,drug,0.1,native_density,-0.331488424257,-0.4375,-0.182904411764,-0.047404838337
PACE,human,seed_6,drug,0.1,native_max_shift,-0.338293861354,-0.4375,-0.182904411764,-0.047404838337
PACE,human,seed_6,drug,0.1,raw_uncertainty,0.005355852669,0.0,0.0,0.0
PACE,human,seed_6,drug,0.2,fixed_hgb_upe,-0.010291606332,0.083333333334,0.073529411765,0.020161290322
PACE,human,seed_6,drug,0.2,native_density,-0.331488424257,-0.363644688644,-0.318014705882,-0.091937187252
PACE,human,seed_6,drug,0.2,native_max_shift,-0.338293861354,-0.346978021978,-0.30330882353,-0.087904929187
PACE,human,seed_6,drug,0.2,raw_uncertainty,0.005355852669,0.0,0.0,0.0
PACE,human,seed_6,drug,0.3,fixed_hgb_upe,-0.010291606332,0.0,0.0,0.0
PACE,human,seed_6,drug,0.3,native_density,-0.331488424257,-0.233399209486,-0.302389705882,-0.099897875817
PACE,human,seed_6,drug,0.3,native_max_shift,-0.338293861354,-0.280632411067,-0.363051470588,-0.12019335512
PACE,human,seed_6,drug,0.3,raw_uncertainty,0.005355852669,0.0,0.0,0.0
PACE,human,seed_6,target,0.05,fixed_hgb_upe,-0.269092475854,-0.25799086758,-0.063272226699,-0.014691284494
PACE,human,seed_6,target,0.05,native_density,-0.336844276926,-0.3125,-0.060661764706,-0.015347754163
PACE,human,seed_6,target,0.05,native_max_shift,-0.343649714024,-0.3125,-0.060661764706,-0.015347754163
PACE,human,seed_6,target,0.05,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,human,seed_6,target,0.1,fixed_hgb_upe,-0.269092475854,-0.35992539139,-0.160052377116,-0.038945891314
PACE,human,seed_6,target,0.1,native_density,-0.336844276926,-0.4375,-0.182904411764,-0.047404838337
PACE,human,seed_6,target,0.1,native_max_shift,-0.343649714024,-0.4375,-0.182904411764,-0.047404838337
PACE,human,seed_6,target,0.1,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,human,seed_6,target,0.2,fixed_hgb_upe,-0.269092475854,-0.243705153294,-0.225584925751,-0.062153207848
PACE,human,seed_6,target,0.2,native_density,-0.336844276926,-0.363644688644,-0.318014705882,-0.091937187252
PACE,human,seed_6,target,0.2,native_max_shift,-0.343649714024,-0.346978021978,-0.30330882353,-0.087904929187
PACE,human,seed_6,target,0.2,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,human,seed_6,target,0.3,fixed_hgb_upe,-0.269092475854,-0.106475716064,-0.146404109589,-0.045930701048
PACE,human,seed_6,target,0.3,native_density,-0.336844276926,-0.233399209486,-0.302389705882,-0.099897875817
PACE,human,seed_6,target,0.3,native_max_shift,-0.343649714024,-0.280632411067,-0.363051470588,-0.12019335512
PACE,human,seed_6,target,0.3,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,human,seed_7,drug,0.05,fixed_hgb_upe,-0.134027399576,0.041095890411,0.016226353555,0.0012955412
PACE,human,seed_7,drug,0.05,native_density,-0.323820502745,-0.270833333333,-0.066964285714,-0.014517188192
PACE,human,seed_7,drug,0.05,native_max_shift,-0.319091815655,-0.270833333333,-0.066964285714,-0.014517188192
PACE,human,seed_7,drug,0.05,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,human,seed_7,drug,0.1,fixed_hgb_upe,-0.134027399576,-0.130332681018,-0.052853881279,-0.013686663002
PACE,human,seed_7,drug,0.1,native_density,-0.323820502745,-0.370535714286,-0.185267857143,-0.041219368464
PACE,human,seed_7,drug,0.1,native_max_shift,-0.319091815655,-0.370535714286,-0.185267857143,-0.041219368464
PACE,human,seed_7,drug,0.1,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,human,seed_7,drug,0.2,fixed_hgb_upe,-0.134027399576,-0.156126331811,-0.151948793216,-0.039331865288
PACE,human,seed_7,drug,0.2,native_density,-0.323820502745,-0.362946428571,-0.366071428572,-0.090181570994
PACE,human,seed_7,drug,0.2,native_max_shift,-0.319091815655,-0.296130952381,-0.299107142857,-0.073421459684
PACE,human,seed_7,drug,0.2,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,human,seed_7,drug,0.3,fixed_hgb_upe,-0.134027399576,-0.102890557923,-0.147574783338,-0.044260119065
PACE,human,seed_7,drug,0.3,native_density,-0.323820502745,-0.251768774704,-0.381696428571,-0.1081459265
PACE,human,seed_7,drug,0.3,native_max_shift,-0.319091815655,-0.251768774704,-0.381696428571,-0.1081459265
PACE,human,seed_7,drug,0.3,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,human,seed_7,target,0.05,fixed_hgb_upe,-0.0952435808,0.090870937416,0.031733840797,0.004603704083
PACE,human,seed_7,target,0.05,native_density,-0.222423374839,-0.208333333333,-0.049107142857,-0.011092530658
PACE,human,seed_7,target,0.05,native_max_shift,-0.217694687749,-0.208333333333,-0.049107142857,-0.011092530658
PACE,human,seed_7,target,0.05,raw_uncertainty,0.101397127906,0.0625,0.017857142857,0.003424657534
PACE,human,seed_7,target,0.1,fixed_hgb_upe,-0.0952435808,-0.004367157822,0.009282908369,6.6027541e-05
PACE,human,seed_7,target,0.1,native_density,-0.222423374839,-0.205357142857,-0.100446428572,-0.022774045671
PACE,human,seed_7,target,0.1,native_max_shift,-0.217694687749,-0.205357142857,-0.100446428572,-0.022774045671
PACE,human,seed_7,target,0.1,raw_uncertainty,0.101397127906,0.165178571429,0.084821428572,0.018445322793
PACE,human,seed_7,target,0.2,fixed_hgb_upe,-0.0952435808,-0.149158824489,-0.14245424197,-0.037888854818
PACE,human,seed_7,target,0.2,native_density,-0.222423374839,-0.279613095238,-0.276785714286,-0.070020280672
PACE,human,seed_7,target,0.2,native_max_shift,-0.217694687749,-0.212797619048,-0.209821428571,-0.053260169362
PACE,human,seed_7,target,0.2,raw_uncertainty,0.101397127906,0.083333333333,0.089285714286,0.020161290322
PACE,human,seed_7,target,0.3,fixed_hgb_upe,-0.0952435808,-0.118107982215,-0.172430787383,-0.050976214907
PACE,human,seed_7,target,0.3,native_density,-0.222423374839,-0.174693675889,-0.261160714286,-0.075193856783
PACE,human,seed_7,target,0.3,native_max_shift,-0.217694687749,-0.174693675889,-0.261160714286,-0.075193856783
PACE,human,seed_7,target,0.3,raw_uncertainty,0.101397127906,0.077075098814,0.120535714286,0.032952069717
PACE,human,seed_8,drug,0.05,fixed_hgb_upe,-0.143360259841,-0.116071428572,-0.028151260504,-0.006134259259
PACE,human,seed_8,drug,0.05,native_density,-0.013858982963,0.1875,0.048039215686,0.009782848325
PACE,human,seed_8,drug,0.05,native_max_shift,-0.015833924848,0.1875,0.048039215686,0.009782848325
PACE,human,seed_8,drug,0.05,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,human,seed_8,drug,0.1,fixed_hgb_upe,-0.143360259841,-0.107142857143,-0.052413273002,-0.011467149827
PACE,human,seed_8,drug,0.1,native_density,-0.013858982963,0.004464285714,0.001960784314,0.000484590037
PACE,human,seed_8,drug,0.1,native_max_shift,-0.015833924848,0.004464285714,0.001960784314,0.000484590037
PACE,human,seed_8,drug,0.1,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,human,seed_8,drug,0.2,fixed_hgb_upe,-0.143360259841,-0.137707390649,-0.138009049774,-0.03448784263
PACE,human,seed_8,drug,0.2,native_density,-0.013858982963,-0.094117647059,-0.092156862745,-0.023518293907
PACE,human,seed_8,drug,0.2,native_max_shift,-0.015833924848,-0.123529411765,-0.123529411765,-0.030926107779
PACE,human,seed_8,drug,0.2,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,human,seed_8,drug,0.3,fixed_hgb_upe,-0.143360259841,-0.116859565555,-0.178267973856,-0.050358198104
PACE,human,seed_8,drug,0.3,native_density,-0.013858982963,-0.123797506841,-0.186274509804,-0.053427344961
PACE,human,seed_8,drug,0.3,native_max_shift,-0.015833924848,-0.123797506841,-0.186274509804,-0.053427344961
PACE,human,seed_8,drug,0.3,raw_uncertainty,0.0,0.0,0.0,0.0
PACE,human,seed_8,target,0.05,fixed_hgb_upe,-0.133638164611,-0.236111111111,-0.057298474946,-0.012542254556
PACE,human,seed_8,target,0.05,native_density,-0.004442694665,0.125,0.033333333333,0.006696428572
PACE,human,seed_8,target,0.05,native_max_shift,-0.006417636549,0.125,0.033333333333,0.006696428572
PACE,human,seed_8,target,0.05,raw_uncertainty,0.009416288298,-0.0625,-0.014705882353,-0.003086419753
PACE,human,seed_8,target,0.1,fixed_hgb_upe,-0.133638164611,-0.136408730159,-0.066122004357,-0.014697134894
PACE,human,seed_8,target,0.1,native_density,-0.004442694665,0.004464285714,0.001960784314,0.000484590037
PACE,human,seed_8,target,0.1,native_max_shift,-0.006417636549,0.004464285714,0.001960784314,0.000484590037
PACE,human,seed_8,target,0.1,raw_uncertainty,0.009416288298,0.0,0.0,0.0
PACE,human,seed_8,target,0.2,fixed_hgb_upe,-0.133638164611,-0.140196078431,-0.139215686274,-0.035093932175
PACE,human,seed_8,target,0.2,native_density,-0.004442694665,-0.094117647059,-0.092156862745,-0.023518293907
PACE,human,seed_8,target,0.2,native_max_shift,-0.006417636549,-0.123529411765,-0.123529411765,-0.030926107779
PACE,human,seed_8,target,0.2,raw_uncertainty,0.009416288298,0.0,0.0,0.0
PACE,human,seed_8,target,0.3,fixed_hgb_upe,-0.133638164611,-0.143412891456,-0.217647058824,-0.061901921232
PACE,human,seed_8,target,0.3,native_density,-0.004442694665,-0.123797506841,-0.186274509804,-0.053427344961
PACE,human,seed_8,target,0.3,native_max_shift,-0.006417636549,-0.123797506841,-0.186274509804,-0.053427344961
PACE,human,seed_8,target,0.3,raw_uncertainty,0.009416288298,0.0,0.0,0.0
TAPB,bindingdb,seed_4,drug,0.05,fixed_hgb_upe,,,,
TAPB,bindingdb,seed_4,drug,0.05,native_density,,,,
TAPB,bindingdb,seed_4,drug,0.05,native_max_shift,,,,
TAPB,bindingdb,seed_4,drug,0.05,raw_uncertainty,,,,
TAPB,bindingdb,seed_4,drug,0.1,fixed_hgb_upe,,,,
TAPB,bindingdb,seed_4,drug,0.1,native_density,,,,
TAPB,bindingdb,seed_4,drug,0.1,native_max_shift,,,,
TAPB,bindingdb,seed_4,drug,0.1,raw_uncertainty,,,,
TAPB,bindingdb,seed_4,drug,0.2,fixed_hgb_upe,,,,
TAPB,bindingdb,seed_4,drug,0.2,native_density,,,,
TAPB,bindingdb,seed_4,drug,0.2,native_max_shift,,,,
TAPB,bindingdb,seed_4,drug,0.2,raw_uncertainty,,,,
TAPB,bindingdb,seed_4,drug,0.3,fixed_hgb_upe,,,,
TAPB,bindingdb,seed_4,drug,0.3,native_density,,,,
TAPB,bindingdb,seed_4,drug,0.3,native_max_shift,,,,
TAPB,bindingdb,seed_4,drug,0.3,raw_uncertainty,,,,
TAPB,bindingdb,seed_4,target,0.05,fixed_hgb_upe,,,,
TAPB,bindingdb,seed_4,target,0.05,native_density,,,,
TAPB,bindingdb,seed_4,target,0.05,native_max_shift,,,,
TAPB,bindingdb,seed_4,target,0.05,raw_uncertainty,,,,
TAPB,bindingdb,seed_4,target,0.1,fixed_hgb_upe,,,,
TAPB,bindingdb,seed_4,target,0.1,native_density,,,,
TAPB,bindingdb,seed_4,target,0.1,native_max_shift,,,,
